% Model,Slab_sims.mph
% Version,COMSOL 6.1.0.357
% Date,"Feb 28 2024, 14:42"
% Dimension,3
% Nodes,34928
% Expressions,1
% Description,Slice
% X,Y,Z,imag(ewfd2.Ey)
9.033914974031655E-8,2.5901766897951923E-7,-1.5640000000000002E-6,-16.500832297777933
1.0145340549978852E-7,2.6018989418164324E-7,-1.5640000000000002E-6,-16.49496067844253
1.0307672289620852E-7,2.45258006935901E-7,-1.5640000000000002E-6,-16.615711194235423
1.0276892430848686E-7,2.447357379169322E-7,-1.5640000000000002E-6,-16.619421566791637
1.0797609137159533E-7,2.5357119766931846E-7,-1.5640000000000002E-6,-16.558819521407063
1.0766829278387367E-7,2.530489286503497E-7,-1.5640000000000002E-6,-16.562477017394432
1.1287545984698216E-7,2.618843884027361E-7,-1.5640000000000002E-6,-16.50276950869278
1.1256766125926038E-7,2.6136211938376714E-7,-1.5640000000000002E-6,-16.50637412811131
8.482250596323211E-8,2.662322785454508E-7,-1.5640000000000002E-6,-16.32817012952025
9.593676172270408E-8,2.674045037475747E-7,-1.5640000000000002E-6,-16.343754553119993
1.070510174821762E-7,2.6857672894969866E-7,-1.5640000000000002E-6,-16.369693111801496
8.41242624562314E-8,2.661586345108128E-7,-1.5640000000000002E-6,-16.327406837263023
9.523851821570337E-8,2.6733085971293677E-7,-1.5640000000000002E-6,-16.34234077128002
1.0635277397517522E-7,2.6850308491506067E-7,-1.5640000000000002E-6,-16.367628840378785
9.81773544208217E-8,2.369448162024834E-7,-1.5640000000000002E-6,-16.426854311990848
7.370825020376012E-8,2.650600533433267E-7,-1.5640000000000002E-6,-16.347476924293552
1.1746702973464733E-7,2.696753101171848E-7,-1.5640000000000002E-6,-16.370192262902
1.0089457128161358E-7,2.7786981362275694E-7,-1.5640000000000002E-6,-16.28044921903519
1.1131058353408485E-7,2.78968394790243E-7,-1.5640000000000002E-6,-16.33675153994964
8.978031552214158E-8,2.76697588420633E-7,-1.5640000000000002E-6,-16.233600000306037
1.0019632777461288E-7,2.77796169588119E-7,-1.5640000000000002E-6,-16.277082673860377
1.0052867745408193E-7,2.7849771779025E-7,-1.5640000000000002E-6,-16.27846214517517
9.507047476052013E-8,2.8786444649794623E-7,-1.5640000000000002E-6,-16.250266295660108
1.054864870129914E-7,2.889630276654323E-7,-1.5640000000000002E-6,-16.299285088917234
7.86660597626696E-8,2.755253632185089E-7,-1.5640000000000002E-6,-16.24697726456985
8.908207201514087E-8,2.76623944385995E-7,-1.5640000000000002E-6,-16.231092827731242
8.941442169460993E-8,2.7732549258812607E-7,-1.5640000000000002E-6,-16.232101182005962
8.395621900104815E-8,2.866922212958222E-7,-1.5640000000000002E-6,-16.250546344136374
9.437223125351942E-8,2.877908024633083E-7,-1.5640000000000002E-6,-16.247388006045245
9.470458093298847E-8,2.8849235066543937E-7,-1.5640000000000002E-6,-16.24855495208211
8.924637823942669E-8,2.9785907937313547E-7,-1.5640000000000002E-6,-16.259671337308895
9.966239049189795E-8,2.989576605406215E-7,-1.5640000000000002E-6,-16.266207560723785
1.0122692096108264E-7,2.78571361824888E-7,-1.5640000000000002E-6,-16.28219980739005
9.011266520161063E-8,2.77399136622764E-7,-1.5640000000000002E-6,-16.23497947162083
9.540282443998918E-8,2.885659947000773E-7,-1.5640000000000002E-6,-16.25180435873704
1.1200882704108556E-7,2.7904203882488094E-7,-1.5640000000000002E-6,-16.30791570568965
1.061847305199921E-7,2.890366717000703E-7,-1.5640000000000002E-6,-16.2783982273535
1.0036063399889866E-7,2.990313045752594E-7,-1.5640000000000002E-6,-16.252561232527352
1.116429332135539E-7,2.796699429923741E-7,-1.5640000000000002E-6,-16.305954893434166
1.0581883669246045E-7,2.8966457586756337E-7,-1.5640000000000002E-6,-16.276668638291824
9.999474017136702E-8,2.996592087427525E-7,-1.5640000000000002E-6,-16.251062866659485
7.899840944213866E-8,2.7622691142064E-7,-1.5640000000000002E-6,-16.247187250058047
8.42885686805172E-8,2.873937694979533E-7,-1.5640000000000002E-6,-16.25110537509238
8.957872791889575E-8,2.985606275752665E-7,-1.5640000000000002E-6,-16.2605794137327
9.453653747780523E-8,3.090259374504487E-7,-1.5640000000000002E-6,-16.202491246190032
1.5264966726311227E-7,3.6933789499854727E-7,-1.5640000000000002E-6,-15.994478106508998
1.4988377836305945E-7,3.755666418970918E-7,-1.5640000000000002E-6,-15.93859956911874
1.5700919898813477E-7,3.75539577571949E-7,-1.5640000000000002E-6,-15.964098644233353
1.4059741194300893E-7,3.69383672809269E-7,-1.5640000000000002E-6,-15.995512322040778
1.378315230429563E-7,3.7561241970781345E-7,-1.5640000000000002E-6,-15.90760118847037
1.4495694366803162E-7,3.755853553826707E-7,-1.5640000000000002E-6,-15.926345713270862
1.4797131899926876E-7,3.7987347624990197E-7,-1.5640000000000002E-6,-15.930997822119728
1.4520543009921586E-7,3.8610222314844624E-7,-1.5640000000000002E-6,-15.919398714147867
1.5233085072429086E-7,3.860751588233035E-7,-1.5640000000000002E-6,-15.94182267772726
1.285451566229058E-7,3.6942945061999065E-7,-1.5640000000000002E-6,-16.007121375598793
1.2577926772285315E-7,3.756581975185352E-7,-1.5640000000000002E-6,-15.888027756501053
1.329046883479285E-7,3.7563113319339236E-7,-1.5640000000000002E-6,-15.90001773098744
1.3591906367916563E-7,3.799192540606236E-7,-1.5640000000000002E-6,-15.902125711203352
1.3315317477911273E-7,3.86148000959168E-7,-1.5640000000000002E-6,-15.893601714766708
1.4027859540418773E-7,3.8612093663402515E-7,-1.5640000000000002E-6,-15.909271128031982
1.4329297073542506E-7,3.9040905750125666E-7,-1.5640000000000002E-6,-15.912743959951646
1.4052708183537235E-7,3.9663780439980094E-7,-1.5640000000000002E-6,-15.902514437619823
1.4765250246044735E-7,3.9661074007465816E-7,-1.5640000000000002E-6,-15.92186328966399
1.1649290130280284E-7,3.694752284307123E-7,-1.5640000000000002E-6,-16.029305267183126
1.1372701240275002E-7,3.757039753292569E-7,-1.5640000000000002E-6,-16.048401773829514
1.2085243302782533E-7,3.756769110041141E-7,-1.5640000000000002E-6,-15.88511469738307
1.2386680835906248E-7,3.799650318713454E-7,-1.5640000000000002E-6,-15.884678548966026
1.2110091945900958E-7,3.861937787698896E-7,-1.5640000000000002E-6,-16.02786560438396
