% Model,Simulation_for_Phase_Linear.mph
% Version,COMSOL 6.1.0.357
% Date,"Mar 1 2024, 09:52"
% Dimension,3
% Nodes,7189
% Expressions,1
% Description,Slice
% X,Y,Z,imag(ewfd2.Ey)
-3.224164631613138E-7,-3.394066626848684E-7,-1.4577929155313352E-6,3064.2097830015664
-3.2046650303058994E-7,-3.462383512534213E-7,-1.4577929155313352E-6,3043.2435438282755
-3.234850108057982E-7,-3.4384239075113E-7,-1.457792915531335E-6,3042.21547822853
-3.5680718613249177E-7,-3.1210879896527016E-7,-1.4577929155313352E-6,3054.506698057954
-3.37494015495487E-7,-3.27438755840098E-7,-1.4577929155313352E-6,3059.0065489786375
-3.1818084485848213E-7,-3.427687127149256E-7,-1.4577929155313352E-6,3065.7115418304948
-3.7840601494160413E-7,-3.002484806289378E-7,-1.4577929155313352E-6,3015.0812829683396
-3.7612035676949653E-7,-2.9677884209044234E-7,-1.4577929155313352E-6,3038.227785347983
-3.591930360397518E-7,-2.8659326440497684E-7,-1.4577929155313352E-6,3006.7348670423685
-3.549574177369204E-7,-2.8995531443503377E-7,-1.4577929155313352E-6,3015.0724426078896
-3.3987986540274705E-7,-3.0192322127980466E-7,-1.4577929155313352E-6,3015.1169615236577
-3.356442470999157E-7,-3.052852713098616E-7,-1.4577929155313352E-6,3015.566786616637
-3.205666947657423E-7,-3.1725317815463243E-7,-1.4577929155313352E-6,3016.689211638632
-3.1633107646291093E-7,-3.206152281846894E-7,-1.4577929155313352E-6,3017.4418444242046
-3.39360224502246E-7,-2.956998169454628E-7,-1.4577929155313352E-6,3012.1271930612957
-3.375104561066747E-7,-2.735463324152264E-7,-1.4577929155313352E-6,2998.148650637604
-3.332748378038433E-7,-2.769083824452834E-7,-1.4577929155313352E-6,3002.2311547307645
-3.351246061994146E-7,-2.990618669755197E-7,-1.4577929155313352E-6,3012.480317301139
-3.200470538652413E-7,-3.1102977382029055E-7,-1.4577929155313352E-6,3013.6027423231344
-3.1819728546967E-7,-2.8887628929005427E-7,-1.4577929155313352E-6,3003.0093532267456
-3.139616671668386E-7,-2.922383393201112E-7,-1.4577929155313352E-6,3003.6652851591825
-3.158114355624099E-7,-3.143918238503475E-7,-1.4577929155313352E-6,3014.2586742555713
-3.17677644569169E-7,-2.826528849557124E-7,-1.4577929155313352E-6,2999.894599054707
-3.158278761735976E-7,-2.60499400425476E-7,-1.4577929155313352E-6,2989.4645895140075
-3.115922578707662E-7,-2.6386145045553294E-7,-1.4577929155313352E-6,2989.7597552878037
-3.1344202626633757E-7,-2.8601493498576933E-7,-1.4577929155313352E-6,3000.453830134009
-3.544377768364194E-7,-2.8373191010069184E-7,-1.4577929155313352E-6,3004.8816043912284
-3.3275519690334233E-7,-2.706849781109415E-7,-1.4577929155313352E-6,2996.2739294238227
-3.110726169702652E-7,-2.5763804612119107E-7,-1.4577929155313352E-6,2987.5684097375834
-3.808803104446087E-7,-3.2142489467017384E-7,-1.4577929155313352E-6,2980.17666644991
-3.641989332336067E-7,-3.310491719066914E-7,-1.4577929155313352E-6,2982.732319009606
-3.645856475828121E-7,-3.3435889104271046E-7,-1.4577929155313352E-6,2983.7040317187116
-3.8049359609540334E-7,-3.1811517553415477E-7,-1.4577929155313352E-6,2979.2425679594353
-3.8335460594761327E-7,-3.4260130871140983E-7,-1.4577929155313352E-6,2985.9698948018104
-3.666732287366113E-7,-3.522255859479274E-7,-1.4577929155313352E-6,2988.0580315657917
-3.670599430858167E-7,-3.5553530508394645E-7,-1.4577929155313352E-6,2989.055323039588
-3.829678915984079E-7,-3.3929158957539076E-7,-1.4577929155313352E-6,2985.0147194835904
-3.858289014506178E-7,-3.6377772275264583E-7,-1.4577929155313352E-6,2991.8979779896254
-3.69147524239616E-7,-3.7340199998916306E-7,-1.457792915531335E-6,2993.547403480819
-3.6953423858882143E-7,-3.767117191251823E-7,-1.4577929155313352E-6,3108.008553594222
-3.8544218710141243E-7,-3.6046800361662655E-7,-1.457792915531335E-6,2990.9217258436597
-3.61567139807604E-7,-3.3675485154500155E-7,-1.4577929155313352E-6,2983.709965581388
-3.44885762596602E-7,-3.463791287815192E-7,-1.4577929155313352E-6,2986.783220939895
-3.4527247694580737E-7,-3.496888479175383E-7,-1.4577929155313352E-6,2987.6318674968547
-3.6118042545839863E-7,-3.334451324089825E-7,-1.4577929155313352E-6,2982.861319024428
-3.6404143531060856E-7,-3.579312655862376E-7,-1.4577929155313352E-6,2988.938190750119
-3.4736005809960674E-7,-3.6755554282275483E-7,-1.457792915531335E-6,2991.3215253550234
-3.477467724488121E-7,-3.7086526195877417E-7,-1.457792915531335E-6,3116.3941327501075
-3.6365472096140323E-7,-3.5462154645021853E-7,-1.4577929155313352E-6,2988.0639654284682
-3.4225396917059925E-7,-3.5208480841982943E-7,-1.4577929155313352E-6,2988.000576050911
-3.2557259195959743E-7,-3.617090856563467E-7,-1.457792915531335E-6,2993.1552464316183
-3.259593063088028E-7,-3.65018804792366E-7,-1.457792915531335E-6,3129.3925048736814
-3.418672548213939E-7,-3.4877508928381036E-7,-1.4577929155313352E-6,2987.2749956460975
-3.661290164644077E-7,-3.7579796049145437E-7,-1.457792915531335E-6,3108.5597152050523
-3.443415503243984E-7,-3.6995150332504614E-7,-1.457792915531335E-6,3117.6662402739667
-3.225540841843891E-7,-3.6410504615863797E-7,-1.4577929155313352E-6,3131.3855583105706
-3.678679835722916E-7,-3.7887747901304825E-7,-1.4577929155313352E-6,3111.5957608613126
-3.654018414174602E-7,-3.78215713464827E-7,-1.4577929155313352E-6,3111.8211115963404
-3.4608051743228227E-7,-3.7303102184664003E-7,-1.4577929155313352E-6,3118.624914560176
-3.436143752774509E-7,-3.723692562984188E-7,-1.4577929155313352E-6,3119.5496977646008
-3.2429305129227296E-7,-3.671845646802319E-7,-1.4577929155313352E-6,3131.8332989308647
-3.218269091374416E-7,-3.6652279913201063E-7,-1.4577929155313352E-6,3133.4575146046864
-2.971344597663575E-7,-3.6176845792715655E-7,-1.4577929155313352E-6,3268.530547674636
-3.6118925699576677E-7,-4.3363137011779925E-7,-1.4577929155313352E-6,3130.505901772678
-3.816860402431895E-7,-4.356920259382428E-7,-1.4577929155313354E-6,2994.43318005953
-3.8285784246436557E-7,-4.3363137011779925E-7,-1.4577929155313352E-6,2995.5802119730984
-3.600174547745908E-7,-4.356920259382426E-7,-1.4577929155313354E-6,3130.56375276556
-3.704973601070582E-7,-4.1726274023559846E-7,-1.4577929155313352E-6,3130.9500772668425
-3.909941433544809E-7,-4.1932339605604204E-7,-1.4577929155313352E-6,3006.947884650562
-3.9216594557565694E-7,-4.1726274023559846E-7,-1.4577929155313352E-6,3008.2717212454927
-3.6932555788588213E-7,-4.1932339605604204E-7,-1.4577929155313352E-6,3130.773776977108
-3.798054632183496E-7,-4.008941103533977E-7,-1.4577929155313352E-6,3133.2542119271957
-4.0030224646577203E-7,-4.0295476617384136E-7,-1.4577929155313352E-6,3020.8670209579104
-3.786336609971735E-7,-4.0295476617384136E-7,-1.4577929155313352E-6,3132.843760354844
-3.8597858454664215E-7,-4.3363137011779925E-7,-1.4577929155313352E-6,2994.697090114166
-4.0647536779406485E-7,-4.356920259382428E-7,-1.4577929155313352E-6,2991.3921980022137
-4.076471700152409E-7,-4.3363137011779925E-7,-1.4577929155313352E-6,2992.997493054256
-3.848067823254661E-7,-4.356920259382428E-7,-1.4577929155313352E-6,2993.0917950621233
-3.952866876579335E-7,-4.1726274023559846E-7,-1.4577929155313352E-6,3007.8468625250334
-4.1578347090535616E-7,-4.1932339605604204E-7,-1.4577929155313352E-6,3007.547073663018
-3.9411488543675746E-7,-4.1932339605604204E-7,-1.4577929155313352E-6,3006.0647627916296
-4.1076791209751744E-7,-4.3363137011779925E-7,-1.4577929155313352E-6,2993.301253073544
-4.312646953449404E-7,-4.3569202593824267E-7,-1.4577929155313352E-6,2997.779102924248
-4.095961098763414E-7,-4.356920259382428E-7,-1.4577929155313352E-6,2991.237694883027
-3.7354973935307437E-7,-4.5000000000000003E-7,-1.4577929155313354E-6,2984.293134417028
-3.983390669039497E-7,-4.5000000000000003E-7,-1.4577929155313352E-6,2978.0702444284125
-4.23128394454825E-7,-4.5000000000000003E-7,-1.4577929155313352E-6,2981.2752414191445
-3.766704814353507E-7,-4.5000000000000003E-7,-1.4577929155313352E-6,2982.9517494196207
-4.01459808986226E-7,-4.5000000000000003E-7,-1.4577929155313352E-6,2977.9157413092257
-4.2624913653710135E-7,-4.5000000000000003E-7,-1.4577929155313354E-6,2982.3076201781787
-3.518811538844754E-7,-4.5000000000000003E-7,-1.4577929155313354E-6,3231.0071035344954
-3.7893479669581194E-7,-3.985780211259697E-7,-1.4577929155313352E-6,3126.59796434943
-3.696266935845206E-7,-4.149466510081707E-7,-1.4577929155313352E-6,3127.6612475612183
-3.603185904732292E-7,-4.3131528089037166E-7,-1.4577929155313352E-6,3130.70376678294
-3.778812044461781E-7,-4.0043080051343594E-7,-1.4577929155313352E-6,3126.6019550245355
-3.685731013348869E-7,-4.167994303956368E-7,-1.4577929155313352E-6,3127.889269673806
-3.592649982235956E-7,-4.331680602778376E-7,-1.4577929155313352E-6,3131.1558203330105
-3.5101048736193785E-7,-4.4768391077257244E-7,-1.4577929155313352E-6,3220.602717898972
-3.571473305558027E-7,-3.927315639595615E-7,-1.4577929155313352E-6,3007.119082757907
-3.764686545409806E-7,-3.9791625557774844E-7,-1.4577929155313352E-6,3014.5890088287156
-3.353598644157933E-7,-3.8688510679315337E-7,-1.4577929155313352E-6,3005.6996393890745
-3.546811884009713E-7,-3.9206979841134027E-7,-1.4577929155313352E-6,3006.791213277267
-3.560937383061688E-7,-3.9458434334702777E-7,-1.4577929155313352E-6,3006.955822950791
