File Name,Rating
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,0
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,-
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,-
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,0
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,-
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,0
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,0
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,0
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,0
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,0
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,0
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,0
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,0
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,-
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,0
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,0
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,0
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,0
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,0
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,0
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,0
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,0
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,0
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,0
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,0
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
../dennis_trefoil_vs_rytov_0.025_100_center_plane/data_trefoil_dennis.csv,=
