% Model,Meta_Atom1_Loss_Less.mph
% Version,COMSOL 6.1.0.357
% Date,"Mar 7 2024, 17:51"
% Dimension,3
% Nodes,16788
% Expressions,1
% Description,Slice
% X,Y,Z,imag(ewfd2.Ey)
-9.313773856238554E-8,-1.2047203807565383E-7,-5.775000000000002E-7,-744031.0644797338
-9.13642033134167E-8,-1.1131955720940759E-7,-5.775000000000002E-7,-678951.4114917066
-9.188025622478562E-8,-1.202875387110832E-7,-5.775000000000002E-7,-733489.4281244706
-9.18192880426346E-8,-1.1922803198672297E-7,-5.775000000000002E-7,-728050.4193227205
-9.615839033761233E-8,-1.2332213305049733E-7,-5.775000000000002E-7,-766369.3828172227
-9.201367323683108E-8,-1.2260606316792367E-7,-5.775000000000002E-7,-748228.9992374971
-9.239630913615455E-8,-1.292555202127588E-7,-5.775000000000002E-7,-778924.370208712
-1.1112236344021945E-7,-1.3082405148226637E-7,-5.775000000000002E-7,-905385.3491622322
-1.1257532633709199E-7,-1.3591841887290985E-7,-5.775000000000002E-7,-918054.0673195266
-1.1515242401025942E-7,-1.3219482126668804E-7,-5.775000000000002E-7,-893763.3899172536
-1.1268516327342498E-7,-1.2870551925789934E-7,-5.775000000000002E-7,-889691.3938312905
-1.1796337042839247E-7,-1.281333402204871E-7,-5.775000000000002E-7,-874531.1771482772
-1.1954817681472717E-7,-1.3368997624498932E-7,-5.775000000000002E-7,-899829.0388180467
-1.1836748278790702E-7,-1.3529052564983895E-7,-5.775000000000002E-7,-912903.2279736889
-1.0691141937599402E-7,-1.3653240933176165E-7,-5.775000000000002E-7,-925612.613715471
-1.1995556874094698E-7,-1.3511837069925442E-7,-5.775000000000002E-7,-900302.6861941073
-1.1260634139041338E-7,-1.4312651185747388E-7,-5.775000000000002E-7,-899480.8483717123
-1.1128194092194373E-7,-1.4159299964219194E-7,-5.775000000000002E-7,-911365.2221667295
-1.0997434800788819E-7,-1.4440349405758285E-7,-5.775000000000002E-7,-894650.4710218246
-1.0128876984555545E-7,-1.486175353179422E-7,-5.775000000000002E-7,-844518.4344153547
-9.996436937708575E-8,-1.470840231026602E-7,-5.775000000000002E-7,-848728.6089267244
-9.865677646303015E-8,-1.4989451751805123E-7,-5.775000000000002E-7,-831040.3147324268
-1.0864994753941852E-7,-1.4286998184230088E-7,-5.775000000000002E-7,-898860.6455331943
-9.733237599456045E-8,-1.483610053027692E-7,-5.775000000000002E-7,-827279.8962786092
-1.0427942599346885E-7,-1.3780939153187062E-7,-5.775000000000002E-7,-914916.4782256226
-9.559384783113605E-8,-1.4202343279223003E-7,-5.775000000000002E-7,-843664.7239128749
-9.296185444861083E-8,-1.43300414992339E-7,-5.775000000000002E-7,-823839.2782830122
-1.1827024835151135E-7,-1.4251252139862205E-7,-5.775000000000002E-7,-880804.9598866042
-1.154546643868802E-7,-1.3925238029651038E-7,-5.775000000000002E-7,-898136.1526680421
-1.1959292026812222E-7,-1.3670944944948528E-7,-5.775000000000002E-7,-908912.4166566479
-9.250301579888215E-8,-1.3190550035984956E-7,-5.775000000000002E-7,-795203.0712305898
-9.524171584413503E-8,-1.332784983068313E-7,-5.775000000000002E-7,-820679.4256464186
-9.513500918140745E-8,-1.3062851815974056E-7,-5.775000000000002E-7,-804598.578399855
-9.285514778588321E-8,-1.4065043484524832E-7,-5.775000000000002E-7,-825304.4790435893
-1.0417271933074122E-7,-1.3515941138477994E-7,-5.775000000000002E-7,-908717.0389429394
-1.0793480053219906E-7,-1.2922602422251842E-7,-5.775000000000002E-7,-877629.1176415232
