"[[0, 0, 0], [32, 32, 64], [12, 20, 46], [12, 17, 52], [12, 17, 51], [12, 25, 35], [12, 14, 50], [12, 16, 50], [12, 18, 47], [12, 18, 48], [12, 19, 49], [13, 16, 49], [13, 22, 47], [13, 14, 49], [13, 22, 46], [14, 14, 48], [14, 14, 47], [14, 22, 47], [15, 14, 46], [15, 14, 45], [15, 14, 44], [16, 14, 42], [16, 14, 43], [16, 22, 46], [16, 13, 42], [16, 14, 41], [16, 19, 21], [16, 22, 44], [17, 13, 40], [17, 21, 44], [17, 22, 45], [18, 21, 43], [18, 14, 38], [18, 15, 39], [18, 22, 42], [18, 20, 40], [18, 22, 38], [19, 15, 38], [19, 21, 40], [19, 14, 37], [19, 21, 36], [19, 21, 39], [19, 10, 37], [19, 15, 37], [19, 15, 38], [19, 20, 38], [19, 21, 37], [20, 15, 36], [20, 15, 34], [20, 17, 38], [20, 21, 34], [20, 15, 33], [21, 21, 33], [21, 16, 32], [21, 21, 32]]"
"[[1, 0, 0], [32, 32, 64], [9, 12, 56], [9, 14, 56], [9, 15, 55], [10, 11, 55], [10, 15, 54], [10, 15, 53], [10, 16, 52], [10, 16, 51], [10, 17, 49], [10, 18, 48], [11, 16, 50], [11, 18, 47], [11, 11, 54], [11, 10, 53], [11, 19, 46], [12, 10, 52], [12, 20, 45], [13, 10, 51], [13, 20, 44], [13, 20, 43], [14, 10, 50], [14, 20, 42], [14, 11, 49], [15, 20, 41], [15, 11, 48], [15, 11, 47], [15, 20, 39], [15, 20, 40], [15, 12, 46], [15, 20, 38], [16, 11, 46], [16, 20, 37], [16, 12, 45], [16, 20, 36], [16, 12, 44], [16, 12, 43], [16, 20, 35], [16, 20, 34], [17, 12, 43], [17, 18, 18], [17, 21, 33], [17, 13, 42], [17, 13, 41], [17, 14, 40], [17, 15, 37], [17, 21, 32], [18, 14, 39], [18, 15, 38], [18, 15, 36], [18, 14, 36], [18, 21, 31], [18, 15, 35], [18, 15, 34], [19, 15, 33], [19, 15, 32], [19, 21, 30], [20, 15, 31], [20, 16, 30], [21, 20, 29]]"
"[[2, 0, 0], [32, 32, 64], [12, 17, 45], [12, 14, 49], [12, 15, 47], [12, 16, 46], [12, 12, 53], [12, 13, 52], [12, 13, 50], [12, 13, 51], [12, 15, 48], [12, 12, 53], [13, 12, 52], [14, 11, 51], [14, 19, 44], [15, 10, 28], [15, 9, 51], [15, 11, 50], [15, 14, 26], [15, 11, 27], [15, 12, 26], [15, 13, 27], [15, 18, 43], [16, 10, 29], [16, 10, 28], [16, 11, 48], [16, 11, 49], [16, 12, 24], [16, 12, 25], [16, 13, 23], [16, 19, 42], [16, 9, 30], [16, 14, 22], [16, 15, 23], [16, 15, 21], [17, 12, 47], [17, 18, 41], [17, 19, 38], [17, 12, 46], [17, 18, 40], [17, 19, 39], [17, 12, 45], [17, 18, 36], [18, 18, 37], [18, 12, 44], [18, 15, 24], [18, 15, 23], [18, 19, 35], [18, 19, 36], [18, 13, 43], [19, 9, 30], [19, 13, 42], [19, 14, 26], [19, 13, 27], [19, 13, 25], [19, 13, 40], [19, 13, 41], [19, 13, 28], [19, 14, 39], [19, 14, 38], [19, 14, 37], [19, 19, 34], [20, 13, 38], [21, 14, 34]]"
"[[3, 0, 0], [32, 32, 64], [12, 16, 20], [12, 18, 19], [12, 15, 8], [12, 14, 8], [12, 15, 9], [12, 17, 19], [12, 19, 20], [12, 16, 14], [12, 16, 15], [13, 14, 10], [13, 15, 13], [13, 16, 18], [13, 16, 17], [13, 20, 20], [13, 12, 7], [13, 13, 13], [13, 14, 11], [13, 19, 20], [13, 12, 8], [14, 12, 9], [14, 23, 20], [14, 12, 11], [14, 12, 10], [15, 12, 12], [15, 12, 14], [15, 13, 15], [15, 20, 21], [15, 9, 38], [15, 12, 15], [15, 12, 13], [15, 12, 18], [16, 12, 16], [16, 12, 17], [16, 13, 18], [16, 19, 22], [16, 19, 23], [16, 12, 20], [16, 12, 19], [16, 19, 24], [17, 12, 45], [17, 18, 25], [17, 18, 24], [17, 12, 21], [17, 17, 25], [17, 18, 26], [17, 18, 28], [17, 19, 27], [18, 18, 24], [18, 18, 27], [18, 18, 29], [18, 11, 24], [18, 12, 23], [18, 18, 30], [18, 18, 31], [18, 19, 32], [19, 12, 24], [19, 12, 25], [19, 13, 24], [19, 19, 33], [20, 13, 25], [20, 19, 33], [20, 13, 27], [20, 13, 26], [20, 15, 28], [20, 17, 32], [20, 16, 31], [21, 15, 30], [24, 30, 2]]"
"[[4, 0, 0], [32, 32, 64], [9, 17, 43], [10, 12, 54], [11, 15, 54], [11, 13, 54], [11, 15, 52], [11, 15, 53], [11, 16, 49], [11, 16, 50], [11, 16, 51], [11, 17, 48], [12, 17, 47], [12, 18, 45], [12, 19, 46], [12, 12, 52], [12, 12, 53], [12, 12, 51], [13, 19, 44], [13, 12, 50], [13, 12, 48], [14, 12, 47], [14, 20, 43], [14, 12, 49], [14, 12, 46], [14, 12, 45], [15, 12, 43], [15, 20, 42], [15, 12, 44], [15, 12, 42], [15, 20, 41], [16, 12, 41], [16, 20, 40], [16, 12, 39], [16, 12, 40], [16, 20, 39], [16, 12, 38], [16, 20, 38], [17, 20, 37], [17, 9, 35], [17, 20, 36], [17, 20, 34], [18, 10, 34], [18, 20, 35], [18, 20, 33], [18, 20, 32], [18, 11, 33], [19, 20, 31], [19, 11, 32], [19, 20, 30], [20, 12, 31], [21, 13, 30], [22, 16, 30]]"
"[[5, 0, 0], [32, 32, 64], [6, 12, 26], [12, 18, 16], [12, 18, 18], [12, 18, 19], [12, 15, 13], [12, 15, 14], [12, 15, 13], [12, 19, 17], [12, 20, 19], [12, 15, 15], [13, 13, 14], [13, 14, 17], [13, 21, 18], [14, 13, 15], [14, 14, 16], [14, 21, 18], [14, 12, 23], [14, 13, 18], [15, 11, 28], [15, 13, 20], [15, 13, 21], [15, 13, 26], [15, 13, 19], [15, 12, 20], [15, 13, 22], [16, 12, 23], [16, 20, 21], [16, 12, 27], [16, 12, 26], [16, 13, 24], [16, 13, 25], [16, 20, 19], [16, 21, 19], [16, 20, 20], [17, 12, 25], [17, 20, 21], [17, 14, 23], [17, 19, 21], [18, 19, 23], [18, 19, 24], [18, 13, 26], [18, 18, 25], [19, 18, 26], [19, 18, 27], [19, 12, 30], [20, 13, 31], [20, 18, 30], [20, 18, 31], [21, 28, 29]]"
"[[6, 0, 0], [32, 32, 64], [11, 3, 30], [12, 18, 19], [12, 16, 16], [12, 16, 18], [13, 16, 14], [13, 16, 15], [13, 16, 17], [13, 17, 16], [13, 19, 20], [14, 12, 14], [14, 12, 16], [14, 13, 15], [15, 12, 19], [15, 13, 18], [15, 12, 19], [16, 20, 20], [16, 12, 20], [16, 12, 17], [16, 13, 18], [17, 20, 21], [17, 12, 21], [18, 19, 23], [18, 19, 26], [18, 11, 24], [18, 12, 23], [18, 12, 24], [18, 19, 24], [18, 19, 25], [19, 13, 24], [19, 14, 25], [19, 18, 26], [19, 19, 27], [19, 19, 28], [19, 19, 30], [19, 13, 26], [19, 14, 26], [19, 14, 24], [19, 15, 26], [19, 19, 31], [20, 14, 25], [20, 15, 27], [20, 19, 32], [20, 15, 30], [20, 14, 31], [20, 19, 33], [20, 14, 32], [21, 14, 33]]"
"[[7, 0, 0], [32, 32, 64], [5, 16, 50], [8, 12, 61], [9, 12, 58], [9, 13, 58], [9, 12, 57], [9, 14, 57], [9, 14, 56], [10, 15, 55], [10, 15, 54], [10, 10, 56], [10, 15, 51], [10, 15, 52], [10, 15, 53], [10, 16, 49], [10, 16, 50], [10, 16, 48], [10, 23, 38], [11, 18, 46], [11, 18, 47], [11, 10, 55], [11, 17, 46], [11, 19, 45], [12, 10, 53], [12, 10, 54], [12, 10, 52], [12, 10, 51], [12, 20, 44], [13, 10, 49], [13, 20, 43], [13, 23, 29], [13, 10, 50], [13, 10, 48], [14, 20, 42], [14, 11, 45], [14, 20, 41], [14, 11, 47], [15, 11, 46], [15, 19, 40], [15, 11, 45], [15, 11, 44], [15, 19, 39], [16, 9, 33], [16, 12, 43], [16, 19, 38], [16, 19, 36], [16, 19, 37], [16, 9, 33], [16, 10, 32], [16, 21, 28], [17, 10, 31], [17, 9, 32], [17, 12, 41], [17, 12, 42], [17, 12, 40], [17, 19, 35], [17, 19, 34], [17, 10, 31], [17, 19, 33], [18, 12, 39], [18, 19, 32], [18, 13, 38], [18, 20, 31], [18, 13, 37], [19, 14, 35], [19, 20, 30], [19, 15, 34], [19, 15, 33], [20, 15, 32], [20, 16, 31], [21, 17, 30]]"
"[[8, 0, 0], [32, 32, 64], [12, 14, 14], [12, 14, 15], [12, 15, 16], [12, 13, 10], [12, 13, 13], [12, 15, 18], [13, 12, 12], [13, 16, 17], [13, 17, 19], [14, 19, 20], [14, 9, 17], [14, 11, 13], [14, 11, 16], [15, 11, 14], [15, 11, 15], [15, 19, 21], [15, 10, 17], [15, 10, 19], [15, 11, 18], [16, 18, 20], [16, 8, 27], [16, 10, 20], [16, 18, 22], [16, 9, 24], [16, 10, 22], [16, 10, 23], [16, 18, 23], [16, 18, 24], [17, 8, 27], [17, 9, 24], [17, 10, 23], [17, 9, 26], [17, 17, 24], [17, 17, 25], [17, 17, 26], [17, 18, 27], [17, 18, 28], [18, 7, 27], [18, 9, 24], [18, 18, 29], [18, 9, 26], [18, 16, 28], [18, 18, 30], [18, 18, 31], [19, 10, 26], [19, 18, 28], [19, 19, 32], [19, 10, 26], [20, 11, 25], [20, 11, 26], [20, 19, 33], [21, 12, 30], [21, 17, 33], [21, 12, 31], [22, 15, 32], [22, 26, 28]]"
"[[9, 0, 0], [32, 32, 64], [7, 27, 20], [12, 18, 23], [12, 19, 23], [13, 16, 19], [13, 17, 21], [13, 19, 22], [13, 16, 18], [13, 16, 20], [14, 17, 16], [14, 18, 20], [14, 17, 19], [14, 14, 17], [14, 20, 21], [15, 20, 20], [16, 18, 45], [16, 8, 29], [16, 13, 18], [16, 13, 16], [16, 13, 17], [16, 20, 19], [16, 20, 21], [16, 21, 18], [16, 7, 28], [16, 7, 29], [16, 9, 28], [16, 12, 20], [17, 13, 16], [17, 20, 18], [17, 7, 27], [17, 9, 27], [17, 12, 20], [17, 13, 42], [17, 14, 44], [17, 20, 20], [17, 12, 19], [17, 13, 43], [18, 13, 17], [18, 19, 20], [18, 8, 26], [18, 8, 26], [18, 8, 28], [18, 12, 19], [18, 13, 18], [18, 13, 43], [18, 16, 43], [18, 19, 18], [18, 19, 17], [18, 10, 25], [19, 13, 18], [19, 18, 18], [19, 14, 17], [19, 16, 42], [19, 18, 17], [20, 18, 18], [20, 16, 18], [28, 8, 36]]"
"[[10, 0, 0], [32, 32, 64], [12, 15, 55], [12, 15, 54], [12, 18, 48], [12, 13, 55], [12, 14, 52], [12, 16, 50], [12, 16, 51], [12, 17, 49], [12, 18, 47], [12, 19, 46], [13, 13, 54], [13, 15, 53], [13, 14, 53], [13, 20, 45], [13, 13, 53], [14, 13, 52], [14, 13, 51], [15, 13, 49], [15, 13, 50], [15, 20, 43], [15, 12, 48], [16, 20, 44], [16, 12, 46], [16, 12, 47], [16, 12, 44], [16, 13, 45], [16, 20, 43], [17, 13, 43], [17, 20, 42], [18, 20, 41], [18, 18, 19], [18, 19, 39], [18, 19, 40], [18, 13, 41], [19, 19, 37], [19, 19, 38], [19, 19, 36], [19, 14, 40], [19, 19, 34], [20, 15, 37], [20, 20, 33], [20, 20, 32], [20, 14, 39], [20, 15, 37], [20, 15, 38], [20, 16, 36], [20, 15, 35], [21, 19, 32], [21, 16, 34], [22, 16, 33]]"
"[[11, 0, 0], [32, 32, 64], [11, 15, 8], [12, 9, 27], [12, 16, 17], [13, 17, 17], [13, 17, 15], [13, 17, 18], [13, 14, 13], [13, 16, 14], [13, 17, 16], [13, 15, 11], [13, 15, 12], [13, 16, 13], [13, 21, 19], [14, 13, 11], [15, 13, 12], [15, 12, 13], [15, 13, 14], [15, 13, 15], [16, 13, 16], [16, 21, 20], [16, 21, 21], [16, 13, 17], [16, 13, 18], [16, 12, 23], [16, 12, 20], [16, 21, 23], [17, 13, 19], [17, 21, 22], [17, 12, 23], [17, 21, 22], [17, 12, 21], [17, 19, 24], [17, 20, 24], [17, 20, 25], [18, 20, 27], [18, 21, 26], [18, 12, 23], [18, 13, 24], [18, 19, 27], [18, 20, 29], [19, 13, 26], [19, 20, 28], [19, 20, 30], [19, 13, 25], [19, 20, 31], [19, 14, 24], [19, 14, 26], [19, 20, 32], [20, 14, 27], [20, 15, 26], [20, 16, 23], [20, 15, 30], [20, 20, 33], [20, 15, 31], [21, 15, 32], [21, 15, 33], [21, 20, 34], [22, 17, 34], [29, 9, 34]]"
"[[12, 0, 0], [32, 32, 64], [11, 18, 24], [11, 19, 24], [12, 18, 23], [12, 19, 23], [12, 15, 16], [12, 16, 19], [12, 16, 20], [12, 15, 19], [12, 16, 17], [12, 17, 21], [12, 14, 16], [13, 14, 15], [13, 15, 18], [13, 16, 18], [13, 21, 22], [13, 14, 17], [14, 13, 15], [14, 14, 16], [14, 13, 18], [15, 13, 19], [15, 13, 21], [16, 12, 22], [16, 12, 23], [16, 13, 20], [16, 20, 23], [16, 20, 24], [17, 19, 24], [17, 20, 25], [17, 19, 26], [17, 20, 27], [17, 20, 28], [18, 13, 24], [18, 19, 29], [18, 18, 27], [18, 19, 30], [18, 20, 31], [18, 13, 25], [18, 20, 32], [18, 20, 33], [19, 14, 26], [19, 14, 27], [19, 19, 28], [19, 20, 34], [20, 19, 34], [21, 15, 30], [21, 18, 32], [21, 19, 33], [21, 16, 31]]"
"[[13, 0, 0], [32, 32, 64], [12, 16, 26], [12, 17, 10], [12, 18, 19], [12, 15, 13], [12, 16, 14], [12, 17, 15], [12, 18, 16], [12, 20, 19], [13, 18, 18], [13, 19, 17], [14, 15, 14], [14, 15, 15], [14, 15, 16], [15, 14, 17], [15, 14, 18], [15, 14, 16], [15, 14, 19], [16, 14, 20], [16, 22, 20], [17, 14, 22], [17, 14, 19], [17, 15, 21], [17, 21, 21], [18, 14, 23], [18, 14, 24], [18, 20, 23], [18, 21, 24], [18, 20, 25], [19, 15, 25], [19, 15, 26], [19, 15, 27], [19, 20, 28], [19, 20, 26], [19, 20, 27], [19, 20, 30], [19, 16, 24], [19, 21, 31], [20, 16, 27], [20, 21, 32], [20, 21, 33], [20, 15, 30], [21, 15, 31], [22, 17, 32], [22, 19, 33]]"
"[[14, 0, 0], [32, 32, 64], [11, 19, 16], [11, 21, 20], [12, 20, 18], [12, 20, 19], [12, 21, 20], [12, 16, 9], [12, 17, 9], [12, 18, 11], [12, 19, 17], [12, 19, 19], [12, 22, 22], [12, 16, 13], [12, 17, 14], [12, 18, 10], [12, 18, 15], [12, 18, 18], [12, 23, 21], [13, 15, 10], [13, 16, 12], [13, 15, 13], [14, 14, 12], [14, 23, 21], [14, 15, 13], [14, 15, 15], [14, 15, 16], [14, 23, 23], [15, 19, 45], [15, 23, 28], [15, 24, 23], [15, 14, 17], [15, 22, 22], [15, 23, 23], [15, 14, 19], [16, 15, 17], [16, 14, 19], [16, 14, 17], [16, 14, 20], [16, 15, 18], [16, 22, 26], [16, 22, 23], [16, 22, 24], [16, 22, 29], [16, 14, 23], [17, 15, 24], [17, 22, 27], [17, 22, 25], [17, 22, 27], [17, 14, 21], [17, 14, 23], [17, 15, 21], [17, 16, 20], [17, 20, 24], [17, 22, 28], [17, 22, 30], [17, 23, 31], [18, 23, 32], [18, 15, 24], [18, 15, 23], [18, 23, 33], [18, 14, 14], [19, 16, 25], [19, 16, 26], [19, 16, 27], [19, 23, 34], [20, 16, 30], [20, 16, 31], [20, 22, 34], [21, 17, 32], [22, 20, 33]]"
"[[15, 0, 0], [32, 32, 64], [7, 8, 49], [11, 13, 53], [12, 12, 53], [12, 14, 52], [12, 14, 50], [12, 17, 45], [12, 14, 51], [12, 15, 47], [12, 15, 48], [12, 15, 49], [12, 16, 46], [12, 12, 52], [12, 19, 44], [13, 12, 51], [13, 12, 50], [14, 12, 49], [14, 12, 48], [14, 12, 47], [14, 20, 43], [15, 12, 46], [15, 11, 45], [16, 19, 42], [16, 12, 44], [16, 11, 43], [17, 12, 41], [17, 19, 40], [17, 19, 41], [17, 11, 42], [17, 19, 39], [18, 12, 38], [18, 18, 38], [18, 18, 35], [18, 19, 37], [18, 12, 40], [18, 12, 39], [18, 13, 25], [18, 18, 36], [19, 12, 38], [19, 12, 38], [19, 18, 34], [19, 13, 37], [19, 13, 38], [19, 19, 33], [20, 13, 36], [20, 19, 32], [21, 14, 34], [21, 15, 33], [21, 17, 32]]"
"[[16, 0, 0], [32, 32, 64], [12, 17, 52], [12, 17, 51], [12, 20, 45], [12, 14, 54], [12, 16, 52], [12, 16, 51], [12, 17, 49], [12, 19, 46], [12, 15, 52], [12, 17, 50], [12, 18, 47], [12, 18, 48], [13, 14, 51], [13, 21, 44], [14, 14, 50], [14, 14, 49], [14, 22, 45], [14, 21, 44], [15, 13, 48], [15, 14, 47], [15, 13, 46], [16, 13, 45], [16, 21, 43], [16, 22, 42], [16, 14, 43], [17, 14, 44], [17, 21, 40], [17, 21, 41], [17, 14, 42], [17, 21, 38], [17, 21, 39], [18, 21, 37], [18, 21, 36], [18, 17, 23], [18, 22, 35], [19, 15, 41], [19, 16, 40], [19, 22, 34], [19, 17, 39], [19, 22, 33], [19, 12, 37], [19, 17, 37], [19, 17, 38], [20, 17, 35], [20, 17, 36], [20, 22, 32], [20, 17, 34], [20, 17, 33], [22, 18, 32]]"
"[[17, 0, 0], [32, 32, 64], [9, 26, 62], [11, 10, 36], [13, 14, 18], [13, 15, 18], [13, 12, 14], [13, 14, 15], [13, 14, 47], [14, 13, 17], [14, 14, 16], [14, 15, 19], [14, 16, 20], [14, 9, 10], [14, 12, 12], [14, 12, 13], [14, 11, 5], [14, 11, 7], [14, 11, 6], [14, 11, 8], [14, 12, 11], [15, 9, 38], [15, 10, 3], [15, 8, 36], [15, 10, 4], [15, 10, 10], [15, 12, 43], [15, 13, 44], [15, 13, 46], [15, 17, 21], [15, 6, 34], [15, 9, 37], [15, 10, 37], [15, 10, 38], [15, 11, 39], [15, 17, 22], [16, 6, 33], [16, 6, 32], [16, 9, 1], [16, 9, 2], [16, 10, 39], [16, 10, 6], [16, 10, 8], [16, 10, 38], [16, 11, 9], [16, 11, 40], [16, 11, 43], [16, 12, 41], [16, 15, 45], [16, 17, 23], [16, 5, 31], [16, 9, 2], [16, 17, 24], [17, 9, 0], [17, 10, 39], [17, 16, 45], [17, 5, 30], [17, 9, 2], [17, 10, 6], [17, 10, 8], [17, 17, 25], [17, 9, 5], [17, 10, 7], [17, 17, 28], [17, 17, 26], [17, 18, 27], [18, 9, 7], [18, 15, 44], [18, 17, 27], [18, 18, 37], [18, 9, 3], [18, 9, 4], [18, 10, 10], [18, 11, 38], [18, 15, 45], [18, 16, 28], [18, 17, 29], [18, 9, 1], [18, 10, 7], [18, 10, 8], [18, 10, 9], [18, 10, 11], [18, 10, 12], [18, 10, 37], [18, 12, 42], [18, 14, 43], [18, 17, 30], [18, 17, 31], [18, 30, 42], [19, 6, 30], [19, 9, 0], [19, 10, 14], [19, 10, 15], [19, 11, 38], [19, 12, 40], [19, 13, 39], [19, 13, 42], [19, 17, 32], [19, 17, 33], [19, 17, 35], [19, 18, 34], [19, 18, 36], [19, 19, 37], [19, 10, 20], [19, 11, 36], [19, 12, 39], [19, 12, 41], [19, 13, 38], [19, 7, 31], [19, 8, 32], [19, 10, 13], [19, 10, 17], [19, 10, 34], [19, 10, 19], [19, 11, 38], [19, 12, 37], [19, 19, 37], [20, 8, 20], [20, 9, 33], [20, 10, 21], [20, 10, 22], [20, 10, 18], [20, 10, 20], [20, 11, 36], [20, 10, 19], [20, 29, 42], [21, 18, 37], [21, 9, 22], [21, 10, 22], [22, 10, 26], [22, 19, 37], [22, 10, 24], [22, 10, 25], [22, 10, 23], [22, 10, 26], [23, 9, 23], [23, 10, 25], [23, 10, 26], [23, 19, 36], [23, 10, 25], [23, 23, 36], [24, 10, 28], [24, 10, 27], [24, 11, 26], [25, 11, 29], [25, 11, 30], [25, 12, 31], [25, 12, 32], [25, 13, 33], [25, 14, 34], [31, 14, 19]]"
"[[18, 0, 0], [32, 32, 64], [10, 13, 54], [11, 14, 51], [11, 15, 50], [11, 13, 53], [11, 14, 52], [11, 16, 48], [11, 16, 49], [11, 17, 45], [11, 14, 51], [11, 16, 46], [11, 17, 47], [12, 12, 53], [12, 19, 44], [12, 12, 52], [12, 12, 51], [13, 12, 50], [13, 12, 48], [13, 12, 49], [14, 20, 43], [14, 12, 47], [14, 12, 45], [14, 12, 46], [15, 12, 44], [15, 12, 43], [15, 15, 20], [15, 16, 20], [15, 19, 40], [15, 20, 41], [16, 12, 42], [16, 12, 43], [16, 16, 20], [16, 17, 21], [16, 19, 40], [16, 12, 41], [17, 18, 39], [17, 19, 38], [17, 19, 40], [17, 12, 40], [17, 12, 39], [17, 19, 37], [17, 19, 36], [18, 13, 37], [18, 13, 38], [18, 13, 36], [18, 19, 35], [18, 19, 34], [18, 13, 35], [18, 19, 33], [18, 20, 32], [19, 12, 33], [19, 13, 34], [19, 12, 32], [19, 20, 31], [20, 12, 31], [22, 14, 31], [22, 17, 31]]"
