% Model,Slab_sims.mph
% Version,COMSOL 6.1.0.357
% Date,"Feb 28 2024, 14:48"
% Dimension,3
% Nodes,35935
% Expressions,1
% Description,Slice
% X,Y,Z,real(ewfd2.Ey)
-4.5000000000000003E-7,-4.426730281213627E-7,-1.487792915531335E-6,-11.46360115877226
-4.5000000000000003E-7,-4.144244618422775E-7,-1.487792915531335E-6,-11.767164322605197
-4.3418404490066384E-7,-4.3611471282869675E-7,-1.487792915531335E-6,-11.61616250920258
-4.5000000000000003E-7,-4.5000000000000003E-7,-1.487792915531335E-6,-11.655372350392662
-4.2707632396846776E-7,-4.4488454918130246E-7,-1.487792915531335E-6,-12.011054712240462
-4.274825337883379E-7,-4.4519932737588626E-7,-1.487792915531335E-6,-12.182570786160303
-4.2763289204877436E-7,-4.4488454918130246E-7,-1.487792915531335E-6,-12.179170924902353
-4.2949112091475424E-7,-4.4488454918130246E-7,-1.487792915531335E-6,-12.17450706086435
-4.335185125776938E-7,-4.498766995439612E-7,-1.487792915531335E-6,-12.163591465390938
-4.3590308386402114E-7,-4.4488454918130246E-7,-1.487792915531335E-6,-12.106995942855047
-4.31819641983771E-7,-4.4856021876917975E-7,-1.487792915531335E-6,-12.173174910684372
-4.3122226186283616E-7,-4.3976909836260484E-7,-1.487792915531335E-6,-11.9473343619917
-4.3642190671339393E-7,-4.437983825858632E-7,-1.487792915531335E-6,-12.104370274831684
-4.3782356522937144E-7,-4.4488454918130235E-7,-1.4877929155313349E-6,-12.101160360572045
-4.4245788550274975E-7,-4.484757547539382E-7,-1.487792915531335E-6,-12.076479981718927
-4.370251629275289E-7,-4.4586965503977606E-7,-1.487792915531335E-6,-12.10507495154879
-4.2386953682820315E-7,-4.488412321611267E-7,-1.487792915531335E-6,-12.034595523779258
-4.2518942455425986E-7,-4.5000000000000003E-7,-1.487792915531335E-6,-12.192601735276888
-4.2843170535726433E-7,-4.43212216644825E-7,-1.487792915531335E-6,-11.998442620178302
-4.2730770618569E-7,-4.4459905905031675E-7,-1.487792915531335E-6,-12.006427057300584
-4.334596163695066E-7,-4.5000000000000003E-7,-1.487792915531335E-6,-12.163915200012159
-4.30745875543177E-7,-4.403568859395068E-7,-1.487792915531335E-6,-11.950964364337112
-4.4172980818475326E-7,-4.5E-7,-1.487792915531335E-6,-12.07991810943047
-4.327317372770468E-7,-4.5E-7,-1.487792915531335E-6,-12.171763174271204
-4.3367762733500304E-7,-4.5000000000000003E-7,-1.4877929155313349E-6,-12.163197584724323
-4.444248685959065E-7,-4.5000000000000003E-7,-1.487792915531335E-6,-12.072231400728835
-4.229303860740994E-7,-4.5000000000000003E-7,-1.487792915531335E-6,-11.848898409975446
-4.132108268000999E-7,-3.896780639734473E-7,-1.487792915531335E-6,-11.685186102206515
-4.0738410247936765E-7,-3.976689258690187E-7,-1.487792915531335E-6,-11.562860035243439
-3.9985588106083504E-7,-3.9127962659761373E-7,-1.487792915531335E-6,-11.6068907577086
-4.1728137908746834E-7,-3.939819460125006E-7,-1.487792915531335E-6,-11.65287715846687
-4.2095143901989183E-7,-3.9786237891454776E-7,-1.487792915531335E-6,-11.623679469646671
-4.203355378917638E-7,-3.92657105572116E-7,-1.487792915531335E-6,-11.67136035797844
-4.077907038631622E-7,-3.9809883421295473E-7,-1.487792915531335E-6,-11.559546010921885
-4.1512471469915966E-7,-4.0585324081011925E-7,-1.487792915531335E-6,-11.499634815209157
-4.138939376462596E-7,-3.9545135860638275E-7,-1.487792915531335E-6,-11.594524433669719
-4.074523374007555E-7,-3.9824561164064963E-7,-1.487792915531335E-6,-11.553825753198542
-4.067374906021484E-7,-3.985556996249883E-7,-1.487792915531335E-6,-11.549958113661688
-4.075964932806271E-7,-3.9946394153871466E-7,-1.487792915531335E-6,-11.542757726429857
-4.2502199130726014E-7,-4.0216626095360096E-7,-1.487792915531335E-6,-11.591794695139697
-4.2869205123968384E-7,-4.060466938556482E-7,-1.487792915531335E-6,-11.562979442508876
-4.280761501115557E-7,-4.0084142051321636E-7,-1.487792915531335E-6,-11.610953812384246
-4.15531316082954E-7,-4.062831491540551E-7,-1.487792915531335E-6,-11.496363160518257
-4.2286532691895167E-7,-4.140375557512197E-7,-1.487792915531335E-6,-11.43721620059694
-4.2163454986605157E-7,-4.036356735474832E-7,-1.487792915531335E-6,-11.532692293627541
-4.1519294962054746E-7,-4.064299265817499E-7,-1.487792915531335E-6,-11.490568018708386
-4.1447810282194075E-7,-4.067400145660884E-7,-1.487792915531335E-6,-11.486542175993998
-4.15337105500419E-7,-4.0764825647981447E-7,-1.487792915531335E-6,-11.479431300573168
-4.3276260352705215E-7,-4.103505758947014E-7,-1.487792915531335E-6,-11.53151883723459
-4.3643266345947585E-7,-4.1423100879674855E-7,-1.487792915531335E-6,-11.503086020793138
-4.358167623313477E-7,-4.0902573545431675E-7,-1.487792915531335E-6,-11.551353872212106
-4.23271928302746E-7,-4.144674640951555E-7,-1.487792915531335E-6,-11.433986915536693
-4.3060593913874363E-7,-4.222218706923201E-7,-1.487792915531335E-6,-11.37560419140677
-4.293751620858436E-7,-4.118199884885836E-7,-1.487792915531335E-6,-11.471666759007421
-4.2293356184033947E-7,-4.1461424152285037E-7,-1.487792915531335E-6,-11.428116889640288
-4.2221871504173276E-7,-4.1492432950718887E-7,-1.487792915531335E-6,-11.423932843748364
-4.23077717720211E-7,-4.1583257142091486E-7,-1.487792915531335E-6,-11.41691148013853
-4.4050321574684417E-7,-4.185348908358018E-7,-1.487792915531335E-6,-11.472049584751531
-4.435573745511397E-7,-4.1721005039541715E-7,-1.487792915531335E-6,-11.492560537462019
-4.3101254052253796E-7,-4.226517790362559E-7,-1.487792915531335E-6,-11.372417275977178
-4.371157743056355E-7,-4.20004303429684E-7,-1.487792915531335E-6,-11.411447829809354
-4.306741740601314E-7,-4.2279855646395076E-7,-1.487792915531335E-6,-11.36647236599424
-4.299593272615247E-7,-4.2310864444828926E-7,-1.487792915531335E-6,-11.362130116924783
-4.30818329940003E-7,-4.240168863620153E-7,-1.487792915531335E-6,-11.355198265125946
-4.150859032265686E-7,-3.871065545038402E-7,-1.487792915531335E-6,-11.713027959590589
-4.1113113415821097E-7,-3.9253018735732516E-7,-1.487792915531335E-6,-11.617042797649749
-4.071763650898534E-7,-3.979538202108101E-7,-1.487792915531335E-6,-11.556133946627885
-4.228265154463606E-7,-3.9529086944494055E-7,-1.487792915531335E-6,-11.65207437925748
-4.18871746378003E-7,-4.007145022984256E-7,-1.487792915531335E-6,-11.554922761481237
-4.149169773096455E-7,-4.0613813515191056E-7,-1.487792915531335E-6,-11.492847454623982
-4.305671276661526E-7,-4.03475184386041E-7,-1.487792915531335E-6,-11.591927404346414
-4.266123585977951E-7,-4.08898817239526E-7,-1.487792915531335E-6,-11.493609330734785
-4.2265758952943746E-7,-4.14322450093011E-7,-1.487792915531335E-6,-11.43036756804214
-4.383077398859446E-7,-4.116594993271414E-7,-1.487792915531335E-6,-11.532587034857407
-4.34352970817587E-7,-4.1708313218062645E-7,-1.487792915531335E-6,-11.433102505410385
-4.303982017492294E-7,-4.225067650341114E-7,-1.487792915531335E-6,-11.368694286882345
-4.1903755112083204E-7,-3.8168720207787593E-7,-1.487792915531335E-6,-11.734504430204101
-4.267720543117745E-7,-3.8986505781204646E-7,-1.487792915531335E-6,-11.713181558301251
-4.0101073715525144E-7,-4.010398646749164E-7,-1.487792915531335E-6,-11.422243302051232
-4.267781633406241E-7,-3.8987151701897606E-7,-1.487792915531335E-6,-11.713165000747399
-4.345126665315663E-7,-3.980493727531469E-7,-1.487792915531335E-6,-11.69267602158271
-4.0875134937504335E-7,-4.092241796160168E-7,-1.487792915531335E-6,-11.423482592181735
-4.345187755604161E-7,-3.980558319600767E-7,-1.487792915531335E-6,-11.69266012267165
-4.4225327875135826E-7,-4.062336876942473E-7,-1.487792915531335E-6,-11.67300503624514
-4.1649196159483536E-7,-4.174084945571172E-7,-1.487792915531335E-6,-11.426173831585881
-4.42259387780208E-7,-4.062401469011771E-7,-1.487792915531335E-6,-11.672989795976875
-4.499938909711502E-7,-4.144180026353477E-7,-1.487792915531335E-6,-11.654168602288534
-4.242325738146273E-7,-4.2559280949821754E-7,-1.487792915531335E-6,-11.430317020263676
-4.319731860344193E-7,-4.337771244393179E-7,-1.487792915531335E-6,-11.435912158215114
-3.954809838017039E-7,-3.951931381231948E-7,-1.487792915531335E-6,-11.422451279692572
-4.0322159602149584E-7,-4.033774530642951E-7,-1.487792915531335E-6,-11.42265332352561
-4.1096220824128796E-7,-4.115617680053956E-7,-1.487792915531335E-6,-11.424307316632289
-4.187028204610799E-7,-4.1974608294649596E-7,-1.487792915531335E-6,-11.427413259012614
-4.264434326808719E-7,-4.279303978875964E-7,-1.487792915531335E-6,-11.431971150666584
-4.198566401358052E-7,-4.3725102297124395E-7,-1.487792915531335E-6,-11.769563171416847
-4.2590116051845997E-7,-4.405366174357088E-7,-1.487792915531335E-6,-11.796962805879474
-4.3014973710216215E-7,-4.3863509498222105E-7,-1.487792915531335E-6,-11.751477629157257
-4.193357117486758E-7,-4.3670023424020207E-7,-1.487792915531335E-6,-11.764828075739267
-4.1211602791601325E-7,-4.290667080301436E-7,-1.487792915531335E-6,-11.698974672949067
-4.1612892460841114E-7,-4.4065691722002625E-7,-1.487792915531335E-6,-11.797642056184813
-4.1956709396589807E-7,-4.3641474410921635E-7,-1.487792915531335E-6,-11.75940172117729
-4.2069109313747237E-7,-4.3502790170372467E-7,-1.487792915531335E-6,-11.748028206565166
-4.18160548298668E-7,-4.3235230249460844E-7,-1.487792915531335E-6,-11.724816206556447
-4.234816496430442E-7,-4.3158478342150444E-7,-1.487792915531335E-6,-11.688506379159207
-4.224091248823702E-7,-4.3045078004112066E-7,-1.487792915531335E-6,-11.678343864462857
-4.23005263323385E-7,-4.321725709984064E-7,-1.487792915531335E-6,-11.693400183423662
-4.1159509952888384E-7,-4.285159192991017E-7,-1.487792915531335E-6,-11.694380721084668
-4.043754156962212E-7,-4.208823930890433E-7,-1.487792915531335E-6,-11.630483467606526
-4.083883123886192E-7,-4.3247260227892585E-7,-1.487792915531335E-6,-11.727875139922945
-4.118264817461061E-7,-4.2823042916811596E-7,-1.487792915531335E-6,-11.688905270235004
-4.129504809176804E-7,-4.268435867626242E-7,-1.487792915531335E-6,-11.677293257663306
-4.1041993607887584E-7,-4.2416798755350747E-7,-1.487792915531335E-6,-11.654766900358652
-4.157410374232522E-7,-4.234004684804041E-7,-1.487792915531335E-6,-11.617179310574803
-4.1466851266257823E-7,-4.222664651000203E-7,-1.487792915531335E-6,-11.607307392893693
-4.1526465110359304E-7,-4.2398825605730607E-7,-1.487792915531335E-6,-11.622174197800955
-4.038544873090916E-7,-4.203316043580013E-7,-1.487792915531335E-6,-11.626030659555306
-3.966348034764293E-7,-4.12698078147943E-7,-1.487792915531335E-6,-11.564089555389213
-4.0064770016882706E-7,-4.2428828733782546E-7,-1.487792915531335E-6,-11.660205516786313
-4.0408586952631394E-7,-4.2004611422701546E-7,-1.487792915531335E-6,-11.620506112417953
-4.052098686978886E-7,-4.1865927182152335E-7,-1.487792915531335E-6,-11.608655601886678
-4.026793238590834E-7,-4.1598367261240617E-7,-1.487792915531335E-6,-11.586814887286092
-4.0800042520346E-7,-4.1521615353930366E-7,-1.487792915531335E-6,-11.547949535115638
-4.069279004427862E-7,-4.1408215015892E-7,-1.487792915531335E-6,-11.53836821444977
-4.07524038883801E-7,-4.158039411162055E-7,-1.487792915531335E-6,-11.553045505303485
-3.9611387508929966E-7,-4.121472894169009E-7,-1.487792915531335E-6,-11.559777891151178
-3.9290708794903505E-7,-4.16103972396725E-7,-1.487792915531335E-6,-11.594633186774917
-3.963452573065221E-7,-4.1186179928591507E-7,-1.487792915531335E-6,-11.554204247726135
-3.974692564780967E-7,-4.104749568804229E-7,-1.487792915531335E-6,-11.54211523923529
-3.949387116392915E-7,-4.0779935767130583E-7,-1.487792915531335E-6,-11.520960167338773
-4.00259812983668E-7,-4.0703183859820326E-7,-1.487792915531335E-6,-11.480817052781711
-3.991872882229942E-7,-4.0589783521781964E-7,-1.487792915531335E-6,-11.471526329131084
-3.9978342666400896E-7,-4.076196261751051E-7,-1.487792915531335E-6,-11.486014105931257
-3.9251920076387605E-7,-3.9884752365710287E-7,-1.487792915531335E-6,-11.415781863573018
-3.9204281444421695E-7,-3.994353112340047E-7,-1.487792915531335E-6,-11.42107999968426
-4.1788235217743407E-7,-4.425108537102949E-7,-1.487792915531335E-6,-11.813580230237456
-4.199990927231651E-7,-4.3687150563960244E-7,-1.487792915531335E-6,-11.763350657955579
-4.298564454886882E-7,-4.3941647251001036E-7,-1.487792915531335E-6,-11.758100520298152
-4.101417399576421E-7,-4.3432653876919447E-7,-1.487792915531335E-6,-11.743338228610025
-4.1225848050337316E-7,-4.2868719069850205E-7,-1.487792915531335E-6,-11.692737158387422
-4.221158332688962E-7,-4.3123215756890996E-7,-1.487792915531335E-6,-11.685018229664026
-4.024011277378501E-7,-4.2614222382809424E-7,-1.487792915531335E-6,-11.675193520107833
-4.0451786828358115E-7,-4.205028757574017E-7,-1.487792915531335E-6,-11.624220951944501
-4.1437522104910426E-7,-4.230478426278096E-7,-1.487792915531335E-6,-11.614033232155137
-3.946605155180581E-7,-4.179579088869938E-7,-1.487792915531335E-6,-11.609146104730877
-3.9677725606378924E-7,-4.123185608163013E-7,-1.487792915531335E-6,-11.557802038626813
-4.066346088293123E-7,-4.1486352768670923E-7,-1.487792915531335E-6,-11.54514552777149
-3.9889399660952023E-7,-4.0667921274560884E-7,-1.487792915531335E-6,-11.478355116513079
-4.173041553892403E-7,-4.440512659013672E-7,-1.487792915531335E-6,-11.643658308858765
-4.151897738543075E-7,-4.418156850588996E-7,-1.487792915531335E-6,-11.636013127721338
-4.0956354316944826E-7,-4.3586695096026685E-7,-1.487792915531335E-6,-11.61578880369407
-4.074491616345155E-7,-4.3363137011779925E-7,-1.487792915531335E-6,-11.608738492893016
-4.0182293094965625E-7,-4.2768263601916656E-7,-1.487792915531335E-6,-11.590097079842176
-3.997085494147233E-7,-4.254470551766989E-7,-1.487792915531335E-6,-11.583641639377493
-3.940823187298643E-7,-4.1949832107806617E-7,-1.487792915531335E-6,-11.566583137303084
-3.919679371949313E-7,-4.1726274023559846E-7,-1.487792915531335E-6,-11.560722567174775
-3.689967744958425E-7,-4.418156850588996E-7,-1.487792915531335E-6,-11.60868331319746
-3.7673450831964155E-7,-4.440512659013672E-7,-1.487792915531335E-6,-11.440301522508904
-3.780057825279944E-7,-4.418156850588996E-7,-1.487792915531335E-6,-11.44509136333631
-3.677255002874896E-7,-4.440512659013672E-7,-1.487792915531335E-6,-11.609228610108344
-3.7365082605148827E-7,-4.3363137011779925E-7,-1.487792915531335E-6,-11.607047031896055
-3.8138855987528723E-7,-4.3586695096026685E-7,-1.487792915531335E-6,-11.459379223971869
-3.826598340836401E-7,-4.3363137011779925E-7,-1.487792915531335E-6,-11.464294778643787
-3.723795518431353E-7,-4.3586695096026696E-7,-1.487792915531335E-6,-11.607538741046389
-3.783048776071339E-7,-4.254470551766988E-7,-1.487792915531335E-6,-11.605606931873805
-3.8604261143093275E-7,-4.2768263601916656E-7,-1.487792915531335E-6,-11.478917155580142
-3.873138856392856E-7,-4.254470551766988E-7,-1.487792915531335E-6,-11.48395842409658
-3.7703360339878097E-7,-4.2768263601916656E-7,-1.487792915531335E-6,-11.606045053263587
-3.829589291627796E-7,-4.1726274023559846E-7,-1.487792915531335E-6,-11.604363013130712
-3.9069666298657833E-7,-4.1949832107806617E-7,-1.487792915531335E-6,-11.49891531733372
-3.816876549544266E-7,-4.1949832107806617E-7,-1.487792915531335E-6,-11.604747546759945
-3.8139143827128017E-7,-4.4181568505889964E-7,-1.487792915531335E-6,-11.443756185683577
-3.891291720950791E-7,-4.440512659013674E-7,-1.487792915531335E-6,-11.437431086517206
-3.9040044630343196E-7,-4.418156850588997E-7,-1.487792915531335E-6,-11.44263662741816
-3.8012016406292725E-7,-4.440512659013672E-7,-1.487792915531335E-6,-11.438550644782623
-3.860454898269258E-7,-4.3363137011779925E-7,-1.487792915531335E-6,-11.463375301064605
-3.9378322365072466E-7,-4.3586695096026696E-7,-1.487792915531335E-6,-11.458030638703853
-3.950544978590776E-7,-4.3363137011779925E-7,-1.487792915531335E-6,-11.463361893449322
-3.8477421561857293E-7,-4.358669509602669E-7,-1.487792915531335E-6,-11.458044046319136
-3.906995413825716E-7,-4.254470551766988E-7,-1.487792915531335E-6,-11.483454646590944
-3.9843727520637034E-7,-4.276826360191666E-7,-1.487792915531335E-6,-11.479090421035806
-3.8942826717421866E-7,-4.276826360191666E-7,-1.487792915531335E-6,-11.47799767800096
-3.9378610204671787E-7,-4.4181568505889964E-7,-1.487792915531335E-6,-11.442623992099145
-4.015238358705169E-7,-4.440512659013672E-7,-1.487792915531335E-6,-11.439402391327922
-4.027951100788698E-7,-4.418156850588996E-7,-1.487792915531335E-6,-11.445023632302423
-3.9251482783836494E-7,-4.440512659013674E-7,-1.487792915531335E-6,-11.437002751124643
-3.9844015360236355E-7,-4.3363137011779925E-7,-1.487792915531335E-6,-11.463764958203857
-4.0617788742616235E-7,-4.3586695096026696E-7,-1.487792915531335E-6,-11.461523794238259
-3.971688793940106E-7,-4.3586695096026696E-7,-1.487792915531335E-6,-11.458018003384836
-4.0618076582215545E-7,-4.418156850588996E-7,-1.487792915531335E-6,-11.44633353931713
-4.139184996459546E-7,-4.440512659013672E-7,-1.487792915531335E-6,-11.446215436941078
-4.049094916138026E-7,-4.440512659013672E-7,-1.487792915531335E-6,-11.44029659826908
-3.7335173097234874E-7,-4.5000000000000003E-7,-1.487792915531335E-6,-11.426348178174134
-3.8574639474778643E-7,-4.5000000000000003E-7,-1.487792915531335E-6,-11.422371591532293
-3.9814105852322423E-7,-4.500000000000001E-7,-1.487792915531335E-6,-11.423236745692881
-4.105357222986617E-7,-4.5000000000000003E-7,-1.487792915531335E-6,-11.428943640655902
-3.7673738671563444E-7,-4.5000000000000003E-7,-1.487792915531335E-6,-11.424597300447854
-3.8913205049107213E-7,-4.5000000000000003E-7,-1.487792915531335E-6,-11.42194325613973
-4.015267142665097E-7,-4.500000000000001E-7,-1.487792915531335E-6,-11.424130952634039
-4.139213780419474E-7,-4.5000000000000003E-7,-1.487792915531335E-6,-11.43116038993078
-3.643427229401968E-7,-4.5000000000000003E-7,-1.487792915531335E-6,-11.739354890050365
-3.820143534705885E-7,-4.147500427463259E-7,-1.487792915531335E-6,-11.689786221949158
-3.7855632377032233E-7,-4.055512219238956E-7,-1.487792915531335E-6,-11.660882651333095
