% Model,Slab_sims.mph
% Version,COMSOL 6.1.0.357
% Date,"Feb 28 2024, 14:53"
% Dimension,3
% Nodes,35146
% Expressions,1
% Description,Slice
% X,Y,Z,imag(ewfd.Ey)
3.537221710707792E-7,3.6384909019407494E-7,-1.5405858310626708E-6,-7.065099165885432E7
3.600037492190293E-7,3.739798728310906E-7,-1.5405858310626708E-6,-7.065327767250222E7
3.523433398238865E-7,3.6361303060774184E-7,-1.5405858310626708E-6,-7.065062420729114E7
3.424664748200638E-7,3.619220849809116E-7,-1.5405858310626708E-6,-7.064869959842205E7
3.4874805296831406E-7,3.7205286761792745E-7,-1.5405858310626708E-6,-7.065176493886982E7
3.410876435731714E-7,3.6168602539457853E-7,-1.5405858310626708E-6,-7.064839319242057E7
3.312107785693486E-7,3.599950797677482E-7,-1.5405858310626708E-6,-7.064690586604953E7
3.3749235671759886E-7,3.701258624047641E-7,-1.5405858310626708E-6,-7.065093233771238E7
3.298319473224561E-7,3.597590201814151E-7,-1.5405858310626708E-6,-7.064666050560969E7
3.199550823186333E-7,3.580680745545847E-7,-1.5405858310626708E-6,-7.06456104617366E7
3.2623666046688355E-7,3.6819885719160045E-7,-1.5405858310626708E-6,-7.065077986902985E7
3.5950183956894426E-7,3.751580919303515E-7,-1.5405858310626708E-6,-7.065351505482659E7
3.4962497456512156E-7,3.7346714630352117E-7,-1.5405858310626708E-6,-7.065226950851409E7
3.5590655271337184E-7,3.8359792894053715E-7,-1.5405858310626708E-6,-7.065559888294595E7
3.482461433182291E-7,3.732310867171881E-7,-1.5405858310626708E-6,-7.065204934477887E7
3.3836927831440635E-7,3.7154014109035775E-7,-1.5405858310626708E-6,-7.065140061420216E7
3.446508564626566E-7,3.8167092372737373E-7,-1.5405858310626708E-6,-7.065447001295674E7
3.369904470675139E-7,3.713040815040247E-7,-1.5405858310626708E-6,-7.065126376720607E7
3.271135820636912E-7,3.6961313587719444E-7,-1.5405858310626708E-6,-7.065121185236518E7
3.333951602119414E-7,3.797439185142103E-7,-1.5405858310626708E-6,-7.065402127544244E7
3.554046430632869E-7,3.8477614803979783E-7,-1.5405858310626708E-6,-7.065585945967041E7
3.455277780594641E-7,3.830852024129675E-7,-1.5405858310626708E-6,-7.065495075341642E7
3.518093562077143E-7,3.9321598504998317E-7,-1.5405858310626708E-6,-7.065810943427005E7
3.441489468125716E-7,3.8284914282663446E-7,-1.5405858310626708E-6,-7.065477761326587E7
3.342720818087489E-7,3.8115819719980414E-7,-1.5405858310626708E-6,-7.065446572274765E7
3.4055365995699905E-7,3.912889798368198E-7,-1.5405858310626708E-6,-7.065736442792399E7
3.5130744655762925E-7,3.9439420414924406E-7,-1.5405858310626708E-6,-7.065839320539458E7
3.4143058155380676E-7,3.927032585224138E-7,-1.5405858310626708E-6,-7.065782133919907E7
3.4771215970205683E-7,4.028340411594294E-7,-1.5405858310626708E-6,-7.066080932647435E7
3.5322026142069414E-7,3.6502730929333583E-7,-1.5405858310626708E-6,-7.065001498681642E7
3.4196456516997883E-7,3.631003040801722E-7,-1.5405858310626708E-6,-7.064880925244595E7
3.307088689192636E-7,3.611732988670088E-7,-1.5405858310626708E-6,-7.064828365055047E7
3.4912306491503666E-7,3.746453654027819E-7,-1.5405858310626708E-6,-7.065253008523855E7
3.3786736866432135E-7,3.7271836018961854E-7,-1.5405858310626708E-6,-7.065170821451129E7
3.4502586840937913E-7,3.842634215122282E-7,-1.5405858310626708E-6,-7.065523452454095E7
3.6088067081583697E-7,3.753941515166846E-7,-1.5405858310626708E-6,-7.067150879302686E7
3.6447595767140934E-7,3.66954314506499E-7,-1.5405858310626708E-6,-7.067371143601283E7
3.567834743101794E-7,3.850122076261309E-7,-1.5405858310626708E-6,-7.066933027796683E7
3.603787611657519E-7,3.765723706159455E-7,-1.5405858310626708E-6,-7.067113811843741E7
3.5268627780452196E-7,3.9463026373557716E-7,-1.5405858310626708E-6,-7.066760168068859E7
3.562815646600944E-7,3.8619042672539155E-7,-1.5405858310626708E-6,-7.066901471864367E7
3.485890812988645E-7,4.0424831984502344E-7,-1.5405858310626708E-6,-7.066632300119208E7
3.521843681544369E-7,3.958084828348381E-7,-1.5405858310626708E-6,-7.066734123663169E7
3.257347508167985E-7,3.6937707629086134E-7,-1.5405858310626708E-6,-7.06619429742458E7
3.3289325056185643E-7,3.809221376134711E-7,-1.5405858310626708E-6,-7.066379120240775E7
3.40051750306914E-7,3.924671989360807E-7,-1.5405858310626708E-6,-7.066553841508415E7
3.472102500519717E-7,4.0401226025869034E-7,-1.5405858310626708E-6,-7.066718461227494E7
3.194531726685483E-7,3.5924629365384537E-7,-1.5405858310626708E-6,-7.066026387985343E7
3.266116724136061E-7,3.7079135497645533E-7,-1.5405858310626708E-6,-7.066220074902819E7
3.3377017215866393E-7,3.823364162990648E-7,-1.5405858310626708E-6,-7.066403660271725E7
3.4092867190372165E-7,3.9388147762167474E-7,-1.5405858310626708E-6,-7.066577144092079E7
3.649778673214943E-7,3.657760954072383E-7,-1.5405858310626708E-6,-7.074073570897077E7
3.185762510717409E-7,3.5783201496825164E-7,-1.5405858310626708E-6,-7.072684030300553E7
3.4808717164877943E-7,4.0542653894428433E-7,-1.5405858310626708E-6,-7.067144891045395E7
2.4136235557828883E-7,1.4572607919806146E-7,-1.5405858310626708E-6,-7.072009171858254E7
2.4496510250197583E-7,1.4345264747335438E-7,-1.5405858310626708E-6,-7.072816570442098E7
2.37625211497606E-7,1.396804625573031E-7,-1.5405858310626708E-6,-7.072579929827137E7
2.34022464573919E-7,1.4195389428201018E-7,-1.5405858310626708E-6,-7.071893937804453E7
2.3028638813609904E-7,1.4003381519969568E-7,-1.5405858310626708E-6,-7.071825166022015E7
2.3388913505978602E-7,1.377603834749886E-7,-1.5405858310626708E-6,-7.07267530893215E7
2.2654924405541616E-7,1.3398819855893732E-7,-1.5405858310626708E-6,-7.073028988908218E7
2.2294649713172915E-7,1.362616302836444E-7,-1.5405858310626708E-6,-7.071751136385998E7
2.409670870707523E-7,1.3329400240839472E-7,-1.5405858310626708E-6,-7.072220778450292E7
2.4456983399443923E-7,1.3102057068368761E-7,-1.5405858310626708E-6,-7.072305283304594E7
2.3722994299006935E-7,1.2724838576763634E-7,-1.5405858310626708E-6,-7.072327759371088E7
2.3362719606638237E-7,1.2952181749234344E-7,-1.5405858310626708E-6,-7.072519148853691E7
2.4470316350857224E-7,1.3521408149070923E-7,-1.5405858310626708E-6,-7.072482873269795E7
2.443078950010356E-7,1.2278200470104243E-7,-1.5405858310626708E-6,-7.071972798252569E7
2.2989111962856238E-7,1.276017384100289E-7,-1.5405858310626708E-6,-7.069707259760544E7
2.2281316761759618E-7,1.320681194766228E-7,-1.5405858310626708E-6,-7.070154873624475E7
2.4057181856321557E-7,1.2086192561872793E-7,-1.5405858310626708E-6,-7.069087767105451E7
2.334938665522494E-7,1.2532830668532183E-7,-1.5405858310626708E-6,-7.06951127560575E7
2.450984320161088E-7,1.4764615828037597E-7,-1.5405858310626708E-6,-7.07731142385882E7
2.1921042069390911E-7,1.3434155120132982E-7,-1.5405858310626708E-6,-7.070114859670213E7
2.4417456548690263E-7,1.185884938940207E-7,-1.5405858310626708E-6,-7.068827644495362E7
2.421080471612835E-7,1.5008495310413216E-7,-1.5405858310626708E-6,-7.068737731812991E7
2.3548744930673955E-7,1.5051733239812633E-7,-1.5405858310626708E-6,-7.073793633020437E7
2.362331408897342E-7,1.5487620630419703E-7,-1.5405858310626708E-6,-7.07100817971611E7
2.3324275603490886E-7,1.5731500112795333E-7,-1.5405858310626708E-6,-7.07215717772271E7
2.3249706445191425E-7,1.5295612722188252E-7,-1.5405858310626708E-6,-7.074938183917293E7
2.2662215818036502E-7,1.577473804219471E-7,-1.540585831062671E-6,-7.077195743612075E7
2.2736784976335979E-7,1.6210625432801815E-7,-1.5405858310626708E-6,-7.074458575158188E7
2.310320797190937E-7,1.4439268910576638E-7,-1.5405858310626708E-6,-7.072168443882069E7
2.244114818645497E-7,1.4482506839976054E-7,-1.5405858310626708E-6,-7.073024586163028E7
2.2515717344754436E-7,1.4918394230583127E-7,-1.5405858310626708E-6,-7.07443021284419E7
2.2216678859271907E-7,1.5162273712958747E-7,-1.5405858310626708E-6,-7.076771642043778E7
2.2363177332553948E-7,1.6018617524570348E-7,-1.540585831062671E-6,-7.079614155370454E7
2.1995611227690386E-7,1.387004251074006E-7,-1.5405858310626708E-6,-7.072490926401189E7
2.214210970097244E-7,1.4726386322351674E-7,-1.5405858310626708E-6,-7.07532857266176E7
2.2437746490853414E-7,1.645450491517746E-7,-1.5405858310626708E-6,-7.078199368260027E7
2.9452247712095086E-7,5.6941108016049396E-8,-1.5405858310626708E-6,-7.055332953122196E7
2.9008828088338245E-7,6.149054042003387E-8,-1.5405858310626708E-6,-7.053211483332263E7
2.9475125627177774E-7,6.413672293786853E-8,-1.5405858310626708E-6,-7.053409795697132E7
2.898595017325554E-7,5.4294925498214665E-8,-1.5405858310626708E-6,-7.055284793251447E7
3.0559301855901624E-7,6.322350729468985E-8,-1.5405858310626708E-6,-7.055461450696051E7
3.011588223214479E-7,6.777293969867432E-8,-1.5405858310626708E-6,-7.053659614590389E7
3.058217977098432E-7,7.041912221650898E-8,-1.5405858310626708E-6,-7.053894054992676E7
3.0093004317062095E-7,6.057732477685519E-8,-1.5405858310626708E-6,-7.055388568914935E7
3.1666355999708163E-7,6.95059065733303E-8,-1.5405858310626708E-6,-7.055648641466922E7
3.1222936375951327E-7,7.405533897731479E-8,-1.5405858310626708E-6,-7.054193518751433E7
3.1689233914790856E-7,7.670152149514943E-8,-1.5405858310626708E-6,-7.054464087191133E7
3.1200058460868634E-7,6.685972405549565E-8,-1.5405858310626708E-6,-7.055551037775436E7
3.2773410143514707E-7,7.578830585197074E-8,-1.5405858310626708E-6,-7.05589452543481E7
3.232999051975787E-7,8.033773825595522E-8,-1.5405858310626708E-6,-7.054813195815392E7
3.27962880585974E-7,8.298392077378987E-8,-1.5405858310626708E-6,-7.056004051926352E7
3.230711260467516E-7,7.3142123334136E-8,-1.5405858310626708E-6,-7.055772199832956E7
2.9491774562848735E-7,6.937318480571616E-8,-1.5405858310626708E-6,-7.05360562520106E7
2.904835493909191E-7,7.392261720970056E-8,-1.5405858310626708E-6,-7.053661200540912E7
2.951465247793144E-7,7.656879972753525E-8,-1.5405858310626708E-6,-7.053869345625755E7
2.9025477024009216E-7,6.672700228788156E-8,-1.5405858310626708E-6,-7.053397480116217E7
3.059882870665528E-7,7.565558408435659E-8,-1.5405858310626708E-6,-7.054099717216575E7
3.015540908289845E-7,8.020501648834102E-8,-1.5405858310626708E-6,-7.054132676021309E7
3.062170662173798E-7,8.285119900617569E-8,-1.5405858310626708E-6,-7.054376949143568E7
3.0132531167815755E-7,7.300940156652201E-8,-1.5405858310626708E-6,-7.053855444094317E7
3.170588285046182E-7,8.193798336299705E-8,-1.5405858310626708E-6,-7.054679582135007E7
3.1262463226704987E-7,8.648741576698147E-8,-1.5405858310626708E-6,-7.054689924404623E7
3.1728760765544516E-7,8.913359828481615E-8,-1.5405858310626708E-6,-7.055600206733197E7
3.12395853116223E-7,7.929180084516246E-8,-1.5405858310626708E-6,-7.054399180975331E7
2.953130141360241E-7,8.180526159538292E-8,-1.5405858310626708E-6,-7.054065831218502E7
2.9087881789845565E-7,8.635469399936716E-8,-1.5405858310626708E-6,-7.05411247539418E7
2.9554179328685105E-7,8.900087651720188E-8,-1.5405858310626708E-6,-7.054330453198996E7
2.9065003874762866E-7,7.915907907754819E-8,-1.5405858310626708E-6,-7.053847853413686E7
3.063835555740895E-7,8.808766087402336E-8,-1.5405858310626708E-6,-7.054583267456289E7
3.0194935933652103E-7,9.26370932780076E-8,-1.5405858310626708E-6,-7.054607295096849E7
3.0661233472491643E-7,9.528327579584234E-8,-1.5405858310626708E-6,-7.055190801025403E7
3.0172058018569404E-7,8.544147835618862E-8,-1.5405858310626708E-6,-7.054329161614057E7
2.9570828264356076E-7,9.423733838504967E-8,-1.5405858310626708E-6,-7.054527594880573E7
2.912740864059923E-7,9.878677078903391E-8,-1.5405858310626708E-6,-7.054565307892075E7
2.959370617943877E-7,1.0143295330686865E-7,-1.5405858310626708E-6,-7.054775834802973E7
2.910453072551653E-7,9.159115586721493E-8,-1.5405858310626708E-6,-7.054299784355786E7
2.8368071483371235E-7,5.785432365922808E-8,-1.5405858310626708E-6,-7.054073994733182E7
2.84075983341249E-7,7.028640044889479E-8,-1.5405858310626708E-6,-7.054220455197102E7
2.844712518487857E-7,8.271847723856145E-8,-1.5405858310626708E-6,-7.054370263458633E7
2.848665203563223E-7,9.515055402822819E-8,-1.5405858310626708E-6,-7.054523419517784E7
2.8384720419042197E-7,6.309078552707571E-8,-1.5405858310626708E-6,-7.054136117352107E7
3.2346639455428843E-7,8.55742001238029E-8,-1.5405858310626708E-6,-7.055808867931044E7
2.842424726979587E-7,7.552286231674247E-8,-1.5405858310626708E-6,-7.054283987927529E7
3.1279112162375943E-7,9.172387763482908E-8,-1.5405858310626708E-6,-7.05540268061731E7
2.846377412054954E-7,8.795493910640923E-8,-1.5405858310626708E-6,-7.054435206300573E7
3.021158486932307E-7,9.787355514585539E-8,-1.5405858310626708E-6,-7.054990932788941E7
2.9144057576270197E-7,1.040232326568817E-7,-1.5405858310626708E-6,-7.054573624445935E7
2.85033009713032E-7,1.0038701589607598E-7,-1.5405858310626708E-6,-7.05458977247123E7
2.834519356828854E-7,5.065870873740895E-8,-1.5405858310626708E-6,-7.064100580393654E7
3.34141667484817E-7,7.942452261277645E-8,-1.5405858310626708E-6,-7.056556707590349E7
2.8526178886385897E-7,1.0758263081789496E-7,-1.5405858310626708E-6,-7.053947512838838E7
3.4688370163809107E-7,1.0119246413401907E-7,-1.5405858310626708E-6,-7.072884772706403E7
3.461412007182986E-7,1.0047791479412466E-7,-1.5405858310626708E-6,-7.052454113097413E7
3.4557559397265424E-7,1.0194602241252759E-7,-1.5405858310626708E-6,-7.072564229263031E7
3.3620842870756207E-7,1.073421416450455E-7,-1.5405858310626708E-6,-7.070385702446926E7
3.354659277877697E-7,1.0662759230515121E-7,-1.5405858310626708E-6,-7.051752193947147E7
3.3490032104212545E-7,1.0809569992355391E-7,-1.5405858310626708E-6,-7.070076555424586E7
3.2553315577703355E-7,1.1349181915607167E-7,-1.5405858310626708E-6,-7.067979636691713E7
3.247906548572411E-7,1.1277726981617726E-7,-1.5405858310626708E-6,-7.050998511664598E7
3.242250481115967E-7,1.142453774345802E-7,-1.5405858310626708E-6,-7.06768188609041E7
3.1485788284650476E-7,1.1964149666709798E-7,-1.5405858310626708E-6,-7.065666575440782E7
3.141153819267123E-7,1.1892694732720358E-7,-1.5405858310626708E-6,-7.050193066249785E7
3.1354977518106793E-7,1.203950549456065E-7,-1.5405858310626708E-6,-7.065380221260509E7
3.4135324758327625E-7,9.587020501104191E-8,-1.5405858310626708E-6,-7.053263895812236E7
3.400817606741904E-7,9.464658345401319E-8,-1.5405858310626708E-6,-7.053769140018755E7
3.391131940992445E-7,9.716062696314498E-8,-1.5405858310626708E-6,-7.05310024362607E7
3.306779746527474E-7,1.0201988252206825E-7,-1.5405858310626708E-6,-7.05257351187328E7
3.2940648774366163E-7,1.007962609650395E-7,-1.5405858310626708E-6,-7.053081819365875E7
3.2843792116871575E-7,1.0331030447417129E-7,-1.5405858310626708E-6,-7.052398997933456E7
3.2000270172221884E-7,1.0816956003309441E-7,-1.5405858310626708E-6,-7.051831364802045E7
3.187312148131329E-7,1.069459384760656E-7,-1.5405858310626708E-6,-7.052342735580719E7
3.177626482381869E-7,1.0945998198519757E-7,-1.5405858310626708E-6,-7.051645989108565E7
3.0932742879169006E-7,1.1431923754412071E-7,-1.5405858310626708E-6,-7.051037454598545E7
3.080559418826041E-7,1.1309561598709191E-7,-1.5405858310626708E-6,-7.051551888663296E7
3.070873753076582E-7,1.1560965949622388E-7,-1.5405858310626708E-6,-7.050841217151408E7
3.3582279352846155E-7,9.054794588806464E-8,-1.5405858310626708E-6,-7.054519167564125E7
3.3402232063008215E-7,8.881525211390145E-8,-1.5405858310626708E-6,-7.05524717283968E7
3.3265079422583473E-7,9.237523151376232E-8,-1.5405858310626708E-6,-7.054294327874927E7
3.2514752059793276E-7,9.669762339909095E-8,-1.5405858310626708E-6,-7.053842107681267E7
3.233470476995534E-7,9.496492962492776E-8,-1.5405858310626708E-6,-7.054574450684191E7
3.2197552129530605E-7,9.852490902478865E-8,-1.5405858310626708E-6,-7.053601887343675E7
3.14472247667404E-7,1.0284730091011726E-7,-1.5405858310626708E-6,-7.053113284666139E7
3.1267177476902464E-7,1.0111460713595407E-7,-1.5405858310626708E-6,-7.053849965396428E7
3.113002483647772E-7,1.0467458653581495E-7,-1.5405858310626708E-6,-7.052857683680151E7
3.0379697473687524E-7,1.0899697842114357E-7,-1.5405858310626708E-6,-7.05233269851874E7
3.019965018384959E-7,1.0726428464698039E-7,-1.5405858310626708E-6,-7.053073716976398E7
3.006249754342485E-7,1.1082426404684126E-7,-1.5405858310626708E-6,-7.052061716884357E7
3.3029233947364694E-7,8.522568676508735E-8,-1.5405858310626708E-6,-7.055930064490975E7
3.261883943524251E-7,8.758983606437968E-8,-1.5405858310626708E-6,-7.055648090565728E7
3.196170665431181E-7,9.137536427611366E-8,-1.5405858310626708E-6,-7.055266328664221E7
3.1551312142189625E-7,9.3739513575406E-8,-1.5405858310626708E-6,-7.054964455195838E7
3.0894179361258937E-7,9.752504178713997E-8,-1.5405858310626708E-6,-7.054550829705192E7
3.048378484913675E-7,9.988919108643232E-8,-1.5405858310626708E-6,-7.054229056693676E7
2.9826652068206064E-7,1.0367471929816628E-7,-1.5405858310626708E-6,-7.053783567613894E7
2.941625755608388E-7,1.0603886859745863E-7,-1.5405858310626708E-6,-7.053441895059244E7
3.4470797301377554E-7,1.0130355065749264E-7,-1.5405858310626708E-6,-7.052349405397892E7
3.3403270008324686E-7,1.0745322816851903E-7,-1.5405858310626708E-6,-7.051640536696476E7
3.2335742715271796E-7,1.1360290567954523E-7,-1.5405858310626708E-6,-7.050879904862781E7
3.126821542221892E-7,1.1975258319057156E-7,-1.5405858310626708E-6,-7.05006750989682E7
3.376274468606132E-7,9.606043381292943E-8,-1.5405858310626708E-6,-7.053595171772741E7
3.269521739300844E-7,1.0221011132395574E-7,-1.5405858310626708E-6,-7.05289595044328E7
3.162769009995555E-7,1.0835978883498194E-7,-1.5405858310626708E-6,-7.052144965981542E7
3.0560162806902674E-7,1.1450946634600823E-7,-1.5405858310626708E-6,-7.051342218387535E7
3.3054692070745066E-7,9.08173169683661E-8,-1.5405858310626708E-6,-7.055008385007718E7
3.198716477769219E-7,9.696699447939241E-8,-1.5405858310626708E-6,-7.054318811050211E7
3.091963748463932E-7,1.0311667199041872E-7,-1.5405858310626708E-6,-7.053577473960434E7
2.9852110191586446E-7,1.0926634950144503E-7,-1.5405858310626708E-6,-7.052784373738387E7
3.5538324594430437E-7,9.51538731464664E-8,-1.5405858310626708E-6,-7.053413786287284E7
3.497884670297733E-7,9.101094945211867E-8,-1.5405858310626708E-6,-7.05403886605356E7
3.0344010899618353E-7,1.2507662483822988E-7,-1.5405858310626708E-6,-7.045253247834091E7
3.4830271979114193E-7,8.991075630190311E-8,-1.5405858310626708E-6,-7.054504471588728E7
3.433260671563635E-7,8.622555400273603E-8,-1.5405858310626708E-6,-7.055060859058383E7
2.973806689520754E-7,1.1924529349811814E-7,-1.5405858310626708E-6,-7.04776915795131E7
3.4122219363797944E-7,8.466763945733978E-8,-1.5405858310626708E-6,-7.055720329524034E7
3.368636672829538E-7,8.144015855335337E-8,-1.5405858310626708E-6,-7.05620793323144E7
2.913212289079671E-7,1.134139621580067E-7,-1.5405858310626708E-6,-7.050423109440991E7
2.9865215586116127E-7,1.2046891505514703E-7,-1.5405858310626708E-6,-7.047010650332087E7
2.931217018063465E-7,1.1514665593216983E-7,-1.5405858310626708E-6,-7.049344091071501E7
2.875912477515318E-7,1.098243968091926E-7,-1.5405858310626708E-6,-7.051812668471459E7
3.56250866903183E-7,9.579634490150129E-8,-1.5405858310626708E-6,-7.077952877027124E7
3.04182609915976E-7,1.257911741781243E-7,-1.5405858310626708E-6,-7.061380532304552E7
3.648561368861264E-7,3.645783014888775E-7,-1.5405858310626708E-6,-7.066458732692334E7
3.6398415557608933E-7,3.5599824583615545E-7,-1.5405858310626708E-6,-7.067198200662345E7
3.5497927188230395E-7,3.62887355862047E-7,-1.5405858310626708E-6,-7.065404201545072E7
3.6386242514072143E-7,3.5480045191779447E-7,-1.5405858310626708E-6,-7.067299368726087E7
3.629904438306841E-7,3.462203962650725E-7,-1.5405858310626708E-6,-7.068045303146672E7
3.5398556013689847E-7,3.5310950629096426E-7,-1.5405858310626708E-6,-7.066524916726786E7
3.628687133953162E-7,3.450226023467118E-7,-1.5405858310626708E-6,-7.068147373940593E7
3.6199673208527905E-7,3.364425466939897E-7,-1.5405858310626708E-6,-7.068899774811766E7
3.5299184839149346E-7,3.433316567198814E-7,-1.5405858310626708E-6,-7.067647844444214E7
