% Model,Slab_sims.mph
% Version,COMSOL 6.1.0.357
% Date,"Feb 28 2024, 14:40"
% Dimension,3
% Nodes,34928
% Expressions,1
% Description,Slice
% X,Y,Z,real(ewfd.Ey)
6.569866812283321E-8,3.201130053242609E-7,-1.5640000000000002E-6,-5.9566532145631E7
6.59344821544096E-8,3.1350198244736255E-7,-1.5640000000000002E-6,-5.9542255190160185E7
6.97366183852044E-8,3.1300599329482797E-7,-1.5640000000000002E-6,-5.9584291615457095E7
7.150732839758073E-8,3.1674373851444914E-7,-1.5640000000000002E-6,-5.95846198585403E7
7.164955426237136E-8,3.127564505675358E-7,-1.5640000000000004E-6,-5.956998969899773E7
6.805294599121065E-8,3.2508258859124553E-7,-1.5640000000000002E-6,-5.956696856685234E7
7.098882736121176E-8,3.3127986340157416E-7,-1.5640000000000002E-6,-5.956756306105973E7
7.122464139278813E-8,3.246688405246758E-7,-1.5640000000000002E-6,-5.954332934817179E7
7.502677762358294E-8,3.2417285137214127E-7,-1.5640000000000002E-6,-5.958523743716282E7
7.679748763595926E-8,3.2791059659176244E-7,-1.5640000000000002E-6,-5.958547503073232E7
7.693971350074991E-8,3.239233086448491E-7,-1.5640000000000004E-6,-5.957087095196919E7
7.334310522958919E-8,3.3624944666855883E-7,-1.5640000000000002E-6,-5.95678789576653E7
7.627898659959029E-8,3.424467214788874E-7,-1.5640000000000002E-6,-5.956832315271777E7
7.651480063116666E-8,3.3583569860198905E-7,-1.5640000000000002E-6,-5.954413268241273E7
8.031693686196148E-8,3.353397094494545E-7,-1.5640000000000002E-6,-5.958591243509784E7
8.20876468743378E-8,3.390774546690757E-7,-1.5640000000000002E-6,-5.9547547625050634E7
8.222987273912844E-8,3.3509016672216233E-7,-1.5640000000000004E-6,-5.957148138116996E7
6.643227505610359E-8,2.778661652417641E-7,-1.5640000000000002E-6,-5.966236768904515E7
6.715145522255734E-8,2.793842637505094E-7,-1.5640000000000002E-6,-5.960819343719351E7
6.720922076315926E-8,2.7776481257594255E-7,-1.5640000000000002E-6,-5.960224335716213E7
6.26649834276852E-8,2.902145689310311E-7,-1.5640000000000002E-6,-5.958507408523863E7
6.647803809566614E-8,2.982634457983805E-7,-1.5640000000000002E-6,-5.958613359466561E7
6.678430789357606E-8,2.896772025330825E-7,-1.5640000000000002E-6,-5.955461705433957E7
7.172243429448238E-8,2.8903302331907725E-7,-1.5640000000000002E-6,-5.96093400537211E7
7.244161446093591E-8,2.90551121827822E-7,-1.5640000000000002E-6,-5.9609490758595474E7
7.249938000153782E-8,2.889316706532557E-7,-1.5640000000000004E-6,-5.960355127136539E7
6.795514266606371E-8,3.013814270083444E-7,-1.5640000000000002E-6,-5.9586443123305425E7
7.176819733404466E-8,3.094303038756938E-7,-1.5640000000000002E-6,-5.958730742767401E7
7.207446713195459E-8,3.008440606103958E-7,-1.5640000000000002E-6,-5.955584704981223E7
7.701259353286096E-8,3.0019988139639055E-7,-1.5640000000000002E-6,-5.96104033689746E7
7.773177369931446E-8,3.017179799051353E-7,-1.5640000000000002E-6,-5.961051725622672E7
7.778953923991637E-8,3.00098528730569E-7,-1.5640000000000004E-6,-5.960458836179793E7
7.324530190444224E-8,3.125482850856576E-7,-1.5640000000000002E-6,-5.958754133760154E7
7.705835657242322E-8,3.205971619530071E-7,-1.5640000000000002E-6,-5.958821043691175E7
7.736462637033313E-8,3.12010918687709E-7,-1.5640000000000002E-6,-5.9556806221514255E7
8.23027527712395E-8,3.1136673947370386E-7,-1.5640000000000002E-6,-5.961119586045741E7
8.3021932937693E-8,3.128848379824486E-7,-1.5640000000000002E-6,-5.961127293008728E7
8.30796984782949E-8,3.112653868078823E-7,-1.5640000000000004E-6,-5.960535462845978E7
