% Model,Slab_sims.mph
% Version,COMSOL 6.1.0.357
% Date,"Feb 28 2024, 14:46"
% Dimension,3
% Nodes,35935
% Expressions,1
% Description,Slice
% X,Y,Z,imag(ewfd2.Ey)
-4.471752573296332E-7,-4.251456819315417E-7,-1.487792915531335E-6,-1.7256887153359435
-4.5000000000000003E-7,-4.233130809339032E-7,-1.487792915531335E-6,-1.7097167940114983
-4.483728704217309E-7,-4.307802162219961E-7,-1.487792915531335E-6,-1.7214193354974152
-4.488368846433345E-7,-4.3296331196479935E-7,-1.487792915531335E-6,-1.733233083246472
-4.5000000000000003E-7,-4.322087206226021E-7,-1.487792915531335E-6,-1.7257987326369713
-4.410211587162953E-7,-4.332215742951075E-7,-1.487792915531335E-6,-1.7228754621251334
-4.398596824792327E-7,-4.387874281982966E-7,-1.487792915531335E-6,-1.7532631112864805
-4.441732756792678E-7,-4.359889094926035E-7,-1.487792915531335E-6,-1.72947202978426
-4.383465513585356E-7,-4.316684435764872E-7,-1.487792915531335E-6,-1.7212399146954749
-4.441732756792678E-7,-4.3505199238233563E-7,-1.487792915531335E-6,-1.7267835658104367
-4.4434828356128363E-7,-4.35875370081548E-7,-1.4877929155313349E-6,-1.7299901780926412
-4.449353300648313E-7,-4.3549451343950846E-7,-1.487792915531335E-6,-1.7270448916093715
-4.444181013533734E-7,-4.3620384907548116E-7,-1.487792915531335E-6,-1.7294114864640553
-4.4600991087498493E-7,-4.436930001148057E-7,-1.487792915531335E-6,-1.7624195545241546
-4.5000000000000003E-7,-4.4110436031130106E-7,-1.487792915531335E-6,-1.7394582245730326
-4.441732756792678E-7,-4.365396068773918E-7,-1.4877929155313349E-6,-1.7294789868961462
-4.376999394813167E-7,-4.3129295938938965E-7,-1.487792915531335E-6,-1.7722209363516728
-4.383465513585356E-7,-4.304061856334205E-7,-1.487792915531335E-6,-1.7726171669424393
-4.4417327567926786E-7,-4.22415323737849E-7,-1.487792915531335E-6,-1.7813669548645938
-4.383465513585356E-7,-4.397690983626049E-7,-1.487792915531335E-6,-1.7425676612488283
-4.4417327567926786E-7,-4.4488454918130246E-7,-1.487792915531335E-6,-1.7223909311512617
-4.5000000000000003E-7,-4.3843554118818465E-7,-1.487792915531335E-6,-1.7318938852131187
-4.404633322850158E-7,-4.416274819289662E-7,-1.487792915531335E-6,-1.7316231590806892
-4.4674261966936764E-7,-4.471402510292355E-7,-1.487792915531335E-6,-1.7084424625260741
-4.5000000000000003E-7,-4.2854874498182014E-7,-1.487792915531335E-6,-1.7117601625144354
-4.5000000000000003E-7,-4.426730281213627E-7,-1.487792915531335E-6,-1.739422919723237
-4.5000000000000003E-7,-4.144244618422775E-7,-1.487792915531335E-6,-1.8787425622908955
-4.3418404490066384E-7,-4.3611471282869675E-7,-1.487792915531335E-6,-1.7846994861918482
-4.5000000000000003E-7,-4.5000000000000003E-7,-1.487792915531335E-6,-1.6994945602522118
-4.2707632396846776E-7,-4.4488454918130246E-7,-1.487792915531335E-6,-1.7890189799405163
-4.274825337883379E-7,-4.4519932737588626E-7,-1.487792915531335E-6,-1.7542937970011727
-4.2763289204877436E-7,-4.4488454918130246E-7,-1.487792915531335E-6,-1.755745519902363
-4.2949112091475424E-7,-4.4488454918130246E-7,-1.487792915531335E-6,-1.7455852220305395
-4.335185125776938E-7,-4.498766995439612E-7,-1.487792915531335E-6,-1.707301466056024
-4.3590308386402114E-7,-4.4488454918130246E-7,-1.487792915531335E-6,-1.7231344172892566
-4.31819641983771E-7,-4.4856021876917975E-7,-1.487792915531335E-6,-1.719626991542875
-4.3122226186283616E-7,-4.3976909836260484E-7,-1.487792915531335E-6,-1.7924635490353384
-4.3642190671339393E-7,-4.437983825858632E-7,-1.487792915531335E-6,-1.7219723379256453
-4.3782356522937144E-7,-4.4488454918130235E-7,-1.4877929155313349E-6,-1.7080450455831104
-4.4245788550274975E-7,-4.484757547539382E-7,-1.487792915531335E-6,-1.6744041438126498
