% Model,Slab_sims.mph
% Version,COMSOL 6.1.0.357
% Date,"Feb 28 2024, 14:52"
% Dimension,3
% Nodes,35146
% Expressions,1
% Description,Slice
% X,Y,Z,real(ewfd.Ey)
3.3599680583350704E-7,-1.3110563594561645E-7,-1.5405858310626708E-6,-4.077862722769543E7
3.2751488872524983E-7,-1.3627208532360704E-7,-1.5405858310626708E-6,-4.077559719866149E7
3.266493494151992E-7,-1.356875608317505E-7,-1.5405858310626708E-6,-4.077287835397722E7
3.540777950416058E-7,-1.31345418682595E-7,-1.5405858310626708E-6,-4.078309384266518E7
3.5494333435165616E-7,-1.3192994317445135E-7,-1.5405858310626708E-6,-4.0784143781981125E7
3.464614172433986E-7,-1.370963925524419E-7,-1.5405858310626708E-6,-4.077962417488146E7
3.4559587793334825E-7,-1.3651186806058554E-7,-1.5405858310626708E-6,-4.077952225858078E7
3.447579215699545E-7,-1.3702227851109846E-7,-1.5405858310626708E-6,-4.0779203700302996E7
3.4562346088000487E-7,-1.3760680300295484E-7,-1.5405858310626708E-6,-4.07792721345654E7
3.3714154377174733E-7,-1.4277325238094536E-7,-1.5405858310626708E-6,-4.077590319543359E7
3.36276004461697E-7,-1.4218872788908897E-7,-1.5405858310626708E-6,-4.0775834761171184E7
3.5438457661645227E-7,-1.4352344556843683E-7,-1.5405858310626708E-6,-4.078033253370483E7
3.5525011592650264E-7,-1.441079700602932E-7,-1.5405858310626708E-6,-4.078135986365739E7
3.4676819881824516E-7,-1.4927441943828373E-7,-1.5405858310626708E-6,-4.077674092742403E7
3.4590265950819484E-7,-1.4868989494642737E-7,-1.5405858310626708E-6,-4.077662468447503E7
3.549157514049996E-7,-1.3083500823208205E-7,-1.5405858310626708E-6,-4.0784384367339864E7
3.5522253297984607E-7,-1.4301303511792388E-7,-1.5405858310626708E-6,-4.078159831943652E7
3.555293145546926E-7,-1.5519106200376569E-7,-1.5405858310626708E-6,-4.0778835957029626E7
3.546089698301531E-7,-1.1865698134624007E-7,-1.5405858310626708E-6,-4.086390965155902E7
3.6359903607460184E-7,3.6554003582090526E-7,-1.5405858310626708E-6,-4.077054336852476E7
3.537221710707792E-7,3.6384909019407494E-7,-1.5405858310626708E-6,-4.0764457430637546E7
3.600037492190293E-7,3.739798728310906E-7,-1.5405858310626708E-6,-4.076821180532752E7
3.523433398238865E-7,3.6361303060774184E-7,-1.5405858310626708E-6,-4.076376378157541E7
3.424664748200638E-7,3.619220849809116E-7,-1.5405858310626708E-6,-4.0759038827387065E7
3.4874805296831406E-7,3.7205286761792745E-7,-1.5405858310626708E-6,-4.076126672543556E7
3.410876435731714E-7,3.6168602539457853E-7,-1.5405858310626708E-6,-4.075853517452812E7
3.312107785693486E-7,3.599950797677482E-7,-1.5405858310626708E-6,-4.075517120403845E7
3.3749235671759886E-7,3.701258624047641E-7,-1.5405858310626708E-6,-4.075595806547175E7
3.298319473224561E-7,3.597590201814151E-7,-1.5405858310626708E-6,-4.0754857547382735E7
3.199550823186333E-7,3.580680745545847E-7,-1.5405858310626708E-6,-4.075285456059178E7
3.2623666046688355E-7,3.6819885719160045E-7,-1.5405858310626708E-6,-4.075228582543611E7
3.5950183956894426E-7,3.751580919303515E-7,-1.5405858310626708E-6,-4.0767910538948126E7
3.4962497456512156E-7,3.7346714630352117E-7,-1.5405858310626708E-6,-4.0761712848041035E7
3.5590655271337184E-7,3.8359792894053715E-7,-1.5405858310626708E-6,-4.07650778832195E7
3.482461433182291E-7,3.732310867171881E-7,-1.5405858310626708E-6,-4.076105171689496E7
3.3836927831440635E-7,3.7154014109035775E-7,-1.5405858310626708E-6,-4.07562899832454E7
3.446508564626566E-7,3.8167092372737373E-7,-1.5405858310626708E-6,-4.075883694463181E7
3.369904470675139E-7,3.713040815040247E-7,-1.5405858310626708E-6,-4.075582931476994E7
3.271135820636912E-7,3.6961313587719444E-7,-1.5405858310626708E-6,-4.0752503538377926E7
3.333951602119414E-7,3.797439185142103E-7,-1.5405858310626708E-6,-4.0754232425972335E7
3.554046430632869E-7,3.8477614803979783E-7,-1.5405858310626708E-6,-4.076481285233533E7
3.455277780594641E-7,3.830852024129675E-7,-1.5405858310626708E-6,-4.0759233044893704E7
3.518093562077143E-7,3.9321598504998317E-7,-1.5405858310626708E-6,-4.076223975925823E7
3.441489468125716E-7,3.8284914282663446E-7,-1.5405858310626708E-6,-4.075865817158642E7
3.342720818087489E-7,3.8115819719980414E-7,-1.5405858310626708E-6,-4.075451432140241E7
3.4055365995699905E-7,3.912889798368198E-7,-1.5405858310626708E-6,-4.075670296197486E7
3.5130744655762925E-7,3.9439420414924406E-7,-1.5405858310626708E-6,-4.076201096386929E7
3.4143058155380676E-7,3.927032585224138E-7,-1.5405858310626708E-6,-4.07570490398932E7
3.4771215970205683E-7,4.028340411594294E-7,-1.5405858310626708E-6,-4.0759697433443934E7
3.5322026142069414E-7,3.6502730929333583E-7,-1.5405858310626708E-6,-4.076418718295579E7
3.4196456516997883E-7,3.631003040801722E-7,-1.5405858310626708E-6,-4.075814643469468E7
3.307088689192636E-7,3.611732988670088E-7,-1.5405858310626708E-6,-4.075374210636175E7
3.4912306491503666E-7,3.746453654027819E-7,-1.5405858310626708E-6,-4.076144781715686E7
3.3786736866432135E-7,3.7271836018961854E-7,-1.5405858310626708E-6,-4.075611121020002E7
3.4502586840937913E-7,3.842634215122282E-7,-1.5405858310626708E-6,-4.075900424950476E7
3.6088067081583697E-7,3.753941515166846E-7,-1.5405858310626708E-6,-4.078607481002365E7
3.6447595767140934E-7,3.66954314506499E-7,-1.5405858310626708E-6,-4.079109874507136E7
3.567834743101794E-7,3.850122076261309E-7,-1.5405858310626708E-6,-4.0780133786387205E7
3.603787611657519E-7,3.765723706159455E-7,-1.5405858310626708E-6,-4.078545038699778E7
3.5268627780452196E-7,3.9463026373557716E-7,-1.5405858310626708E-6,-4.077385924045608E7
3.562815646600944E-7,3.8619042672539155E-7,-1.5405858310626708E-6,-4.077946850662968E7
3.485890812988645E-7,4.0424831984502344E-7,-1.5405858310626708E-6,-4.076725117223036E7
3.521843681544369E-7,3.958084828348381E-7,-1.5405858310626708E-6,-4.077315310396691E7
3.257347508167985E-7,3.6937707629086134E-7,-1.5405858310626708E-6,-4.076185892771782E7
3.3289325056185643E-7,3.809221376134711E-7,-1.5405858310626708E-6,-4.076331004177303E7
3.40051750306914E-7,3.924671989360807E-7,-1.5405858310626708E-6,-4.076533415459085E7
3.472102500519717E-7,4.0401226025869034E-7,-1.5405858310626708E-6,-4.076793126617151E7
3.194531726685483E-7,3.5924629365384537E-7,-1.5405858310626708E-6,-4.0761011426066704E7
3.266116724136061E-7,3.7079135497645533E-7,-1.5405858310626708E-6,-4.076195973413792E7
3.3377017215866393E-7,3.823364162990648E-7,-1.5405858310626708E-6,-4.076348104097207E7
3.4092867190372165E-7,3.9388147762167474E-7,-1.5405858310626708E-6,-4.076557534656881E7
3.649778673214943E-7,3.657760954072383E-7,-1.5405858310626708E-6,-4.084257958097751E7
3.185762510717409E-7,3.5783201496825164E-7,-1.5405858310626708E-6,-4.0815564429972656E7
3.4808717164877943E-7,4.0542653894428433E-7,-1.5405858310626708E-6,-4.077415023921742E7
2.4136235557828883E-7,1.4572607919806146E-7,-1.5405858310626708E-6,-4.0791333552628234E7
2.4496510250197583E-7,1.4345264747335438E-7,-1.5405858310626708E-6,-4.080711301089613E7
2.37625211497606E-7,1.396804625573031E-7,-1.5405858310626708E-6,-4.079364750665307E7
2.34022464573919E-7,1.4195389428201018E-7,-1.5405858310626708E-6,-4.078556086704813E7
2.3028638813609904E-7,1.4003381519969568E-7,-1.5405858310626708E-6,-4.078289498487611E7
2.3388913505978602E-7,1.377603834749886E-7,-1.5405858310626708E-6,-4.07893713805317E7
2.2654924405541616E-7,1.3398819855893732E-7,-1.5405858310626708E-6,-4.077873151802946E7
2.2294649713172915E-7,1.362616302836444E-7,-1.5405858310626708E-6,-4.077694404065377E7
2.409670870707523E-7,1.3329400240839472E-7,-1.5405858310626708E-6,-4.079541917003566E7
2.4456983399443923E-7,1.3102057068368761E-7,-1.5405858310626708E-6,-4.080031438902545E7
2.3722994299006935E-7,1.2724838576763634E-7,-1.5405858310626708E-6,-4.078785255550673E7
2.3362719606638237E-7,1.2952181749234344E-7,-1.5405858310626708E-6,-4.078531389862403E7
2.4470316350857224E-7,1.3521408149070923E-7,-1.5405858310626708E-6,-4.080252359295403E7
2.443078950010356E-7,1.2278200470104243E-7,-1.5405858310626708E-6,-4.079569781129958E7
2.2989111962856238E-7,1.276017384100289E-7,-1.5405858310626708E-6,-4.076974230805407E7
2.2281316761759618E-7,1.320681194766228E-7,-1.5405858310626708E-6,-4.076394583923264E7
2.4057181856321557E-7,1.2086192561872793E-7,-1.5405858310626708E-6,-4.077806457935413E7
2.334938665522494E-7,1.2532830668532183E-7,-1.5405858310626708E-6,-4.077226781288495E7
2.450984320161088E-7,1.4764615828037597E-7,-1.5405858310626708E-6,-4.085282542694465E7
2.1921042069390911E-7,1.3434155120132982E-7,-1.5405858310626708E-6,-4.076994069587209E7
2.4417456548690263E-7,1.185884938940207E-7,-1.5405858310626708E-6,-4.078015010611637E7
2.421080471612835E-7,1.5008495310413216E-7,-1.5405858310626708E-6,-4.077635778150843E7
2.3548744930673955E-7,1.5051733239812633E-7,-1.5405858310626708E-6,-4.0789887743811294E7
2.362331408897342E-7,1.5487620630419703E-7,-1.5405858310626708E-6,-4.078495015142341E7
2.3324275603490886E-7,1.5731500112795333E-7,-1.5405858310626708E-6,-4.0789445921965234E7
2.3249706445191425E-7,1.5295612722188252E-7,-1.5405858310626708E-6,-4.0794231777769335E7
2.2662215818036502E-7,1.577473804219471E-7,-1.540585831062671E-6,-4.080263548945166E7
2.2736784976335979E-7,1.6210625432801815E-7,-1.5405858310626708E-6,-4.079776430811481E7
2.310320797190937E-7,1.4439268910576638E-7,-1.5405858310626708E-6,-4.0784186062212825E7
2.244114818645497E-7,1.4482506839976054E-7,-1.5405858310626708E-6,-4.078761822262277E7
2.2515717344754436E-7,1.4918394230583127E-7,-1.5405858310626708E-6,-4.0792745782700405E7
2.2216678859271907E-7,1.5162273712958747E-7,-1.5405858310626708E-6,-4.0805582991576575E7
2.2363177332553948E-7,1.6018617524570348E-7,-1.540585831062671E-6,-4.08159218128479E7
2.1995611227690386E-7,1.387004251074006E-7,-1.5405858310626708E-6,-4.078998412322542E7
2.214210970097244E-7,1.4726386322351674E-7,-1.5405858310626708E-6,-4.080031441121276E7
2.2437746490853414E-7,1.645450491517746E-7,-1.5405858310626708E-6,-4.084509461407699E7
2.9452247712095086E-7,5.6941108016049396E-8,-1.5405858310626708E-6,-4.0700654044506736E7
2.9008828088338245E-7,6.149054042003387E-8,-1.5405858310626708E-6,-4.070352531276475E7
2.9475125627177774E-7,6.413672293786853E-8,-1.5405858310626708E-6,-4.070122927910118E7
2.898595017325554E-7,5.4294925498214665E-8,-1.5405858310626708E-6,-4.070248554210663E7
3.0559301855901624E-7,6.322350729468985E-8,-1.5405858310626708E-6,-4.069640112740786E7
3.011588223214479E-7,6.777293969867432E-8,-1.5405858310626708E-6,-4.0698489323031574E7
3.058217977098432E-7,7.041912221650898E-8,-1.5405858310626708E-6,-4.0695797942900285E7
3.0093004317062095E-7,6.057732477685519E-8,-1.5405858310626708E-6,-4.069847074298315E7
3.1666355999708163E-7,6.95059065733303E-8,-1.5405858310626708E-6,-4.069158288566221E7
3.1222936375951327E-7,7.405533897731479E-8,-1.5405858310626708E-6,-4.069251472670309E7
3.1689233914790856E-7,7.670152149514943E-8,-1.5405858310626708E-6,-4.068942800010408E7
3.1200058460868634E-7,6.685972405549565E-8,-1.5405858310626708E-6,-4.0693890619212955E7
3.2773410143514707E-7,7.578830585197074E-8,-1.5405858310626708E-6,-4.0686199319269836E7
3.232999051975787E-7,8.033773825595522E-8,-1.5405858310626708E-6,-4.068560152377929E7
3.27962880585974E-7,8.298392077378987E-8,-1.5405858310626708E-6,-4.069886350311263E7
3.230711260467516E-7,7.3142123334136E-8,-1.5405858310626708E-6,-4.068874517079602E7
2.9491774562848735E-7,6.937318480571616E-8,-1.5405858310626708E-6,-4.070192910553161E7
2.904835493909191E-7,7.392261720970056E-8,-1.5405858310626708E-6,-4.070563898050048E7
2.951465247793144E-7,7.656879972753525E-8,-1.5405858310626708E-6,-4.070301946318649E7
2.9025477024009216E-7,6.672700228788156E-8,-1.5405858310626708E-6,-4.0704548622845605E7
3.059882870665528E-7,7.565558408435659E-8,-1.5405858310626708E-6,-4.0696174285680264E7
3.015540908289845E-7,8.020501648834102E-8,-1.5405858310626708E-6,-4.069983499633063E7
3.062170662173798E-7,8.285119900617569E-8,-1.5405858310626708E-6,-4.069682013254889E7
3.0132531167815755E-7,7.300940156652201E-8,-1.5405858310626708E-6,-4.0699189149462E7
3.170588285046182E-7,8.193798336299705E-8,-1.5405858310626708E-6,-4.068948085923363E7
3.1262463226704987E-7,8.648741576698147E-8,-1.5405858310626708E-6,-4.069309240556544E7
3.1728760765544516E-7,8.913359828481615E-8,-1.5405858310626708E-6,-4.070310371381223E7
3.12395853116223E-7,7.929180084516246E-8,-1.5405858310626708E-6,-4.069289106948308E7
2.953130141360241E-7,8.180526159538292E-8,-1.5405858310626708E-6,-4.0703696693944976E7
2.9087881789845565E-7,8.635469399936716E-8,-1.5405858310626708E-6,-4.070769900301995E7
2.9554179328685105E-7,8.900087651720188E-8,-1.5405858310626708E-6,-4.070475600205551E7
2.9065003874762866E-7,7.915907907754819E-8,-1.5405858310626708E-6,-4.0706639694909416E7
3.063835555740895E-7,8.808766087402336E-8,-1.5405858310626708E-6,-4.0697173879656956E7
3.0194935933652103E-7,9.26370932780076E-8,-1.5405858310626708E-6,-4.07011270244134E7
3.0661233472491643E-7,9.528327579584234E-8,-1.5405858310626708E-6,-4.070834000586528E7
3.0172058018569404E-7,8.544147835618862E-8,-1.5405858310626708E-6,-4.0700512227089114E7
2.9570828264356076E-7,9.423733838504967E-8,-1.5405858310626708E-6,-4.070541063714196E7
2.912740864059923E-7,9.878677078903391E-8,-1.5405858310626708E-6,-4.070970538032309E7
2.959370617943877E-7,1.0143295330686865E-7,-1.5405858310626708E-6,-4.0714572379271746E7
2.910453072551653E-7,9.159115586721493E-8,-1.5405858310626708E-6,-4.070867712175684E7
2.8368071483371235E-7,5.785432365922808E-8,-1.5405858310626708E-6,-4.071320900307398E7
2.84075983341249E-7,7.028640044889479E-8,-1.5405858310626708E-6,-4.071410257668248E7
2.844712518487857E-7,8.271847723856145E-8,-1.5405858310626708E-6,-4.071492721913561E7
2.848665203563223E-7,9.515055402822819E-8,-1.5405858310626708E-6,-4.071568293043333E7
2.8384720419042197E-7,6.309078552707571E-8,-1.5405858310626708E-6,-4.071355736454715E7
3.2346639455428843E-7,8.55742001238029E-8,-1.5405858310626708E-6,-4.070097680922595E7
2.842424726979587E-7,7.552286231674247E-8,-1.5405858310626708E-6,-4.071442190395872E7
3.1279112162375943E-7,9.172387763482908E-8,-1.5405858310626708E-6,-4.070563657509025E7
2.846377412054954E-7,8.795493910640923E-8,-1.5405858310626708E-6,-4.071521751221481E7
3.021158486932307E-7,9.787355514585539E-8,-1.5405858310626708E-6,-4.071129242230794E7
2.9144057576270197E-7,1.040232326568817E-7,-1.5405858310626708E-6,-4.071794435087906E7
2.85033009713032E-7,1.0038701589607598E-7,-1.5405858310626708E-6,-4.071594418931553E7
2.834519356828854E-7,5.065870873740895E-8,-1.5405858310626708E-6,-4.076778389823674E7
3.34141667484817E-7,7.942452261277645E-8,-1.5405858310626708E-6,-4.06925040333371E7
2.8526178886385897E-7,1.0758263081789496E-7,-1.5405858310626708E-6,-4.072465534548196E7
3.4688370163809107E-7,1.0119246413401907E-7,-1.5405858310626708E-6,-4.085908376770568E7
3.461412007182986E-7,1.0047791479412466E-7,-1.5405858310626708E-6,-4.0704734701897815E7
3.4557559397265424E-7,1.0194602241252759E-7,-1.5405858310626708E-6,-4.085799233552458E7
3.3620842870756207E-7,1.073421416450455E-7,-1.5405858310626708E-6,-4.084884456729408E7
3.354659277877697E-7,1.0662759230515121E-7,-1.5405858310626708E-6,-4.07054250664866E7
3.3490032104212545E-7,1.0809569992355391E-7,-1.5405858310626708E-6,-4.084767052636032E7
3.2553315577703355E-7,1.1349181915607167E-7,-1.5405858310626708E-6,-4.083793120908615E7
3.247906548572411E-7,1.1277726981617726E-7,-1.5405858310626708E-6,-4.0707563856720656E7
3.242250481115967E-7,1.142453774345802E-7,-1.5405858310626708E-6,-4.0836674559399694E7
3.1485788284650476E-7,1.1964149666709798E-7,-1.5405858310626708E-6,-4.082634369308163E7
3.141153819267123E-7,1.1892694732720358E-7,-1.5405858310626708E-6,-4.071115107259971E7
3.1354977518106793E-7,1.203950549456065E-7,-1.5405858310626708E-6,-4.082500443464252E7
3.4135324758327625E-7,9.587020501104191E-8,-1.5405858310626708E-6,-4.0705379584607E7
3.400817606741904E-7,9.464658345401319E-8,-1.5405858310626708E-6,-4.070789986005782E7
3.391131940992445E-7,9.716062696314498E-8,-1.5405858310626708E-6,-4.070575183306402E7
3.306779746527474E-7,1.0201988252206825E-7,-1.5405858310626708E-6,-4.07061298205253E7
3.2940648774366163E-7,1.007962609650395E-7,-1.5405858310626708E-6,-4.070866599538233E7
3.2843792116871575E-7,1.0331030447417129E-7,-1.5405858310626708E-6,-4.070680600040725E7
3.2000270172221884E-7,1.0816956003309441E-7,-1.5405858310626708E-6,-4.070832848208882E7
3.187312148131329E-7,1.069459384760656E-7,-1.5405858310626708E-6,-4.071088055635199E7
3.177626482381869E-7,1.0945998198519757E-7,-1.5405858310626708E-6,-4.07093085933956E7
3.0932742879169006E-7,1.1431923754412071E-7,-1.5405858310626708E-6,-4.0711975569297336E7
3.080559418826041E-7,1.1309561598709191E-7,-1.5405858310626708E-6,-4.071454354296669E7
3.070873753076582E-7,1.1560965949622388E-7,-1.5405858310626708E-6,-4.0713259612029E7
3.3582279352846155E-7,9.054794588806464E-8,-1.5405858310626708E-6,-4.070810930227949E7
3.3402232063008215E-7,8.881525211390145E-8,-1.5405858310626708E-6,-4.0711524144596145E7
3.3265079422583473E-7,9.237523151376232E-8,-1.5405858310626708E-6,-4.070862336024227E7
3.2514752059793276E-7,9.669762339909095E-8,-1.5405858310626708E-6,-4.070892869418733E7
3.233470476995534E-7,9.496492962492776E-8,-1.5405858310626708E-6,-4.071236605065628E7
3.2197552129530605E-7,9.852490902478865E-8,-1.5405858310626708E-6,-4.070987313038644E7
3.14472247667404E-7,1.0284730091011726E-7,-1.5405858310626708E-6,-4.071119651174025E7
3.1267177476902464E-7,1.0111460713595407E-7,-1.5405858310626708E-6,-4.07146563823615E7
3.113002483647772E-7,1.0467458653581495E-7,-1.5405858310626708E-6,-4.071257132617569E7
3.0379697473687524E-7,1.0899697842114357E-7,-1.5405858310626708E-6,-4.071491275493829E7
3.019965018384959E-7,1.0726428464698039E-7,-1.5405858310626708E-6,-4.0718395139711834E7
3.006249754342485E-7,1.1082426404684126E-7,-1.5405858310626708E-6,-4.071671794761007E7
3.3029233947364694E-7,8.522568676508735E-8,-1.5405858310626708E-6,-4.071138861545772E7
3.261883943524251E-7,8.758983606437968E-8,-1.5405858310626708E-6,-4.071203680892083E7
3.196170665431181E-7,9.137536427611366E-8,-1.5405858310626708E-6,-4.071227716335507E7
3.1551312142189625E-7,9.3739513575406E-8,-1.5405858310626708E-6,-4.071348218186595E7
3.0894179361258937E-7,9.752504178713997E-8,-1.5405858310626708E-6,-4.0714614136897504E7
3.048378484913675E-7,9.988919108643232E-8,-1.5405858310626708E-6,-4.071637598045618E7
2.9826652068206064E-7,1.0367471929816628E-7,-1.5405858310626708E-6,-4.071839953608504E7
2.941625755608388E-7,1.0603886859745863E-7,-1.5405858310626708E-6,-4.0720718204691485E7
3.4470797301377554E-7,1.0130355065749264E-7,-1.5405858310626708E-6,-4.070497287335461E7
3.3403270008324686E-7,1.0745322816851903E-7,-1.5405858310626708E-6,-4.070585769889781E7
3.2335742715271796E-7,1.1360290567954523E-7,-1.5405858310626708E-6,-4.070819095008624E7
3.126821542221892E-7,1.1975258319057156E-7,-1.5405858310626708E-6,-4.07119726269197E7
3.376274468606132E-7,9.606043381292943E-8,-1.5405858310626708E-6,-4.0708297609060474E7
3.269521739300844E-7,1.0221011132395574E-7,-1.5405858310626708E-6,-4.070939674674397E7
3.162769009995555E-7,1.0835978883498194E-7,-1.5405858310626708E-6,-4.0711944310072616E7
3.0560162806902674E-7,1.1450946634600823E-7,-1.5405858310626708E-6,-4.071594029904632E7
3.3054692070745066E-7,9.08173169683661E-8,-1.5405858310626708E-6,-4.0712073063123316E7
3.198716477769219E-7,9.696699447939241E-8,-1.5405858310626708E-6,-4.071338651294703E7
3.091963748463932E-7,1.0311667199041872E-7,-1.5405858310626708E-6,-4.0716148388415836E7
2.9852110191586446E-7,1.0926634950144503E-7,-1.5405858310626708E-6,-4.072035868952973E7
3.5538324594430437E-7,9.51538731464664E-8,-1.5405858310626708E-6,-4.069290702307661E7
3.497884670297733E-7,9.101094945211867E-8,-1.5405858310626708E-6,-4.069271033539045E7
3.0344010899618353E-7,1.2507662483822988E-7,-1.5405858310626708E-6,-4.069270429333415E7
3.4830271979114193E-7,8.991075630190311E-8,-1.5405858310626708E-6,-4.069491442145032E7
3.433260671563635E-7,8.622555400273603E-8,-1.5405858310626708E-6,-4.06947929553846E7
2.973806689520754E-7,1.1924529349811814E-7,-1.5405858310626708E-6,-4.070531238606244E7
3.4122219363797944E-7,8.466763945733978E-8,-1.5405858310626708E-6,-4.069793663673875E7
3.368636672829538E-7,8.144015855335337E-8,-1.5405858310626708E-6,-4.069787710456127E7
2.913212289079671E-7,1.134139621580067E-7,-1.5405858310626708E-6,-4.071872461508043E7
2.9865215586116127E-7,1.2046891505514703E-7,-1.5405858310626708E-6,-4.070083340929797E7
2.931217018063465E-7,1.1514665593216983E-7,-1.5405858310626708E-6,-4.071243010273643E7
2.875912477515318E-7,1.098243968091926E-7,-1.5405858310626708E-6,-4.0724859070565686E7
3.56250866903183E-7,9.579634490150129E-8,-1.5405858310626708E-6,-4.0884360903963916E7
3.04182609915976E-7,1.257911741781243E-7,-1.5405858310626708E-6,-4.0801762130029164E7
3.648561368861264E-7,3.645783014888775E-7,-1.5405858310626708E-6,-4.077625264673914E7
3.6398415557608933E-7,3.5599824583615545E-7,-1.5405858310626708E-6,-4.077523537434238E7
3.5497927188230395E-7,3.62887355862047E-7,-1.5405858310626708E-6,-4.0765242130205505E7
3.6386242514072143E-7,3.5480045191779447E-7,-1.5405858310626708E-6,-4.077511596720838E7
3.629904438306841E-7,3.462203962650725E-7,-1.5405858310626708E-6,-4.0774008877014056E7
3.5398556013689847E-7,3.5310950629096426E-7,-1.5405858310626708E-6,-4.0765019582419544E7
3.628687133953162E-7,3.450226023467118E-7,-1.5405858310626708E-6,-4.0773876931125484E7
3.6199673208527905E-7,3.364425466939897E-7,-1.5405858310626708E-6,-4.077268002313337E7
3.5299184839149346E-7,3.433316567198814E-7,-1.5405858310626708E-6,-4.07647963879556E7
3.618750016499111E-7,3.352447527756288E-7,-1.5405858310626708E-6,-4.077253553849025E7
